episode,reward,q-online-value,q-target-value
1,23.0,0.016175396065227686,0.015082882858696394
2,18.0,0.02067693743854761,0.014713698143605142
3,10.0,0.013070839568972587,0.009278386188670993
4,14.0,0.024835582487285138,0.012221197283361107
5,24.0,0.03854535698890686,0.01628368342295289
6,14.0,0.029870394356548785,0.011002450799569487
7,35.0,0.08550669573247432,0.01964713874273002
8,17.0,0.04499131821095943,0.010213815171737224
9,28.0,0.0775581370294094,0.012653982685296796
10,13.0,0.06162910744547844,0.012043445731978863
11,18.0,0.09279750719666481,0.016646721420111133
12,16.0,0.0905418848991394,0.013597934376448392
13,18.0,0.08669527053833008,0.011651378241367638
14,10.0,0.06754497408866883,0.011165003874339163
15,22.0,0.10636025786399841,0.011879175726644462
16,9.0,0.06885968118906022,0.011365841932129115
17,15.0,0.09890257656574249,0.016326201721094547
18,17.0,0.09743266254663467,0.015689355293288826
19,10.0,0.07370493233203888,0.013738032612018287
20,12.0,0.07430737227201462,0.011485486468300223
21,14.0,0.08322996437549592,0.012735444358550013
22,13.0,0.08156027376651764,0.01475525218527764
23,12.0,0.07568983227014542,0.013983961371704936
24,21.0,0.10094595432281495,0.012007175385951996
25,11.0,0.07171765983104705,0.016177552193403243
26,11.0,0.06889411449432373,0.013109731379663571
27,11.0,0.07296482384204865,0.013491203281664638
28,18.0,0.10446105748414994,0.014804830639623106
29,18.0,0.10691601395606995,0.013473905249265955
30,15.0,0.09523670107126236,0.014009720510803163
31,9.0,0.05374110102653504,0.00984753315569833
32,12.0,0.07587135434150696,0.013103415807709098
33,9.0,0.057865742146968845,0.01130870767403394
34,17.0,0.09250445246696472,0.011898863627575338
35,15.0,0.09073004066944122,0.016986077763140203
36,12.0,0.07364155411720276,0.013158712992444635
37,11.0,0.06737813651561737,0.011937614651396871
38,12.0,0.07841160833835602,0.013570022293424699
39,13.0,0.07404036283493041,0.0111146623454988
40,14.0,0.07873577117919922,0.010219225166365505
41,10.0,0.06583546876907348,0.010980201745405793
42,10.0,0.06360330045223236,0.013768320678500458
43,12.0,0.0765190476179123,0.012646916236262769
44,17.0,0.10436720848083496,0.014983477593632414
45,13.0,0.0811430686712265,0.01667092720977962
46,11.0,0.06746724724769593,0.010967949740588664
47,18.0,0.10620012938976288,0.012656603320501746
48,21.0,0.1252853465080261,0.015544974119402468
49,13.0,0.07896571695804595,0.011242545815184713
50,9.0,0.05755531370639801,0.011263862187042832
51,18.0,0.10906647264957428,0.014392410067375749
52,9.0,0.05653975009918213,0.01236092789331451
