epoch,q-online-value,q-target-value,epsilon,loss_mean
1.0,0.22417200075869914,0.15552584805664083,0.9386249495354222,0.4720589518547058
2.0,0.3512173913186416,0.11808793200179935,0.8810548453531973,0.3116922788321972
3.0,0.6261183030437678,0.12296026994408749,0.8270537998067655,0.18235714978072792
4.0,1.071191926021129,0.1700941322815197,0.7764005491043259,0.0992019505938515
5.0,1.2031299527734518,0.18139249227488108,0.7288875467029541,0.0602670909720473
6.0,1.2712301006540656,0.215881488416926,0.6843201129077516,0.035831810877425596
7.0,1.151625134050846,0.18739767948386543,0.6425156371915971,0.01784022843639832
8.0,1.234318083152175,0.19274710357785807,0.603302829967083,0.009556505108776037
9.0,1.195668550208211,0.2001012287919366,0.5665210207448542,0.007504378652811283
10.0,1.2316690646111965,0.2071573307221115,0.5320194998026181,0.005722199701267527
11.0,1.2240802608430386,0.1909779705783876,0.49965690066738644,0.005483954246301437
12.0,1.2177223432809114,0.17377225554082543,0.46930062088073027,0.004880197056991165
13.0,1.3700384888797998,0.7786096888230531,0.4408262786736931,0.1810131629663374
14.0,1.9769245758652687,1.2376657351851463,0.41411720332514346,0.16593754442874342
15.0,2.1465696841478348,1.2399079650640488,0.38906395711536096,0.08639450563350692
16.0,2.1208977587521076,1.2251146454364061,0.3655638869161105,0.06216041177685838
17.0,2.1338836885988712,1.2116453144699335,0.3435207035798906,0.051536235281673726
18.0,2.115240814164281,1.2418689671903849,0.32284408740494386,0.049737880399334244
19.0,2.127146726474166,1.248828424140811,0.3034493180594659,0.05251982845948078
20.0,2.1353162564337254,1.2354168221354485,0.2852569274486622,0.05028380308067426
21.0,2.099514778703451,1.2364172656089067,0.2681923741023124,0.04894935943593737
22.0,2.1279672905802727,1.232854813337326,0.25218573774867753,0.04687434295192361
23.0,2.121356327086687,1.246998380869627,0.2371714328232976,0.045617473748279735
24.0,2.1151408702135086,1.257580403238535,0.2230879397388124,0.0506472266279161
25.0,2.1376746334135532,1.2305294778198004,0.20987755281470882,0.054494019044796005
26.0,2.699749670922756,2.1305824257433414,0.19748614383416432,0.2394372799899429
27.0,2.9222488291561604,2.1481786649674177,0.18586294025918362,0.1334863903466612
28.0,2.93752633407712,2.143958268687129,0.1749603171952882,0.10894627193920314
29.0,2.963560275733471,2.1658085994422436,0.16473360225335532,0.10749848862178624
30.0,2.916587807238102,2.1463453732430935,0.15514089250904667,0.10549458622699603
31.0,2.9204628989100456,2.1494394559413195,0.14614288280983795,0.10791094845626503
32.0,2.951840363442898,2.151077041402459,0.1377027047261542,0.09932474390370771
33.0,2.9206540547311306,2.1488564275205135,0.12978577548672915,0.10309484845492989
34.0,2.873653419315815,2.1226291563361883,0.12235965627921742,0.10767511674202979
35.0,2.854038456454873,2.11857102625072,0.11539391933546027,0.09600863402010873
36.0,2.823706002905965,2.1138877887278795,0.10886002325680014,0.0995163140760269
37.0,2.8966177962720394,2.1516865640878677,0.10273119606860276,0.1007928709150292
38.0,3.048491407185793,2.5168961342424154,0.09698232552481371,0.19730580027680844
39.0,3.556628903374076,2.8997162599116564,0.09158985621308463,0.17892913485411555
40.0,3.551387198269367,2.9085713326931,0.08653169303886674,0.1543263152707368
41.0,3.5669536739587784,2.9235015511512756,0.08178711069300812,0.13536775100510567
42.0,3.652546040713787,2.956750776618719,0.0773366687319075,0.13009487435920164
43.0,3.7786821834743023,3.0367823392152786,0.07316213192227378,0.13910524162929505
44.0,3.7741485349833965,3.041609652340412,0.06924639552411233,0.14812353596789762
45.0,3.611410852521658,2.938619375228882,0.06557341520579238,0.15077507914975286
46.0,3.716401182115078,3.0352387093007565,0.06212814130403032,0.1436392938485369
47.0,3.6631475649774075,2.9629654437303543,0.05889645715942476,0.1452974884887226
48.0,3.7194991260766983,3.0116766840219498,0.05586512127488055,0.13841253181453794
49.0,3.6997981425374746,2.9748608227819204,0.053021713059921184,0.13849328184733167
50.0,3.8094944804906845,3.1051980331540108,0.05035458193858255,0.15480074600782245
51.0,4.031873378902674,3.585074298083782,0.047852799612362905,0.22813579783542082
52.0,4.470737300813198,3.820627547800541,0.04550611528263126,0.1879409879911691
53.0,5.03128644824028,4.202657029032707,0.04330491364902258,0.18907672131899744
