episode,reward,q-online-value,q-target-value
1,22.0,0.0021964663441758603,0.005828153517795726
2,25.0,0.005532043147832155,0.0057492081075906755
3,50.0,0.01885407477617264,0.013445269605144859
4,27.0,0.011815818622708321,0.020310230278410016
5,20.0,0.019538045302033423,0.00784411038737744
6,15.0,0.020940772965550424,0.0062523226975463335
7,11.0,0.015751589760184287,0.004533418903592974
8,13.0,0.018493504971265794,0.0042987409792840485
9,10.0,0.019287753924727438,0.004175629068631679
10,11.0,0.012080079987645148,0.01391712718643248
11,12.0,0.024467559084296226,0.004387036808766425
12,38.0,0.05288804441690445,0.024609131489414723
13,20.0,0.053305542916059497,0.005062349049985641
14,10.0,0.03838809847831726,0.004710298520512879
15,13.0,0.0447391152381897,0.004377187853679061
16,25.0,0.08296668842434883,0.005883869796525687
17,8.0,0.026145771443843842,0.012344246692373417
18,9.0,0.04187028005719185,0.00393420135602355
19,10.0,0.04680287703871727,0.0038965383707545696
20,12.0,0.04147271797060967,0.01471413201710675
21,10.0,0.04703915029764175,0.003960633110255003
22,19.0,0.08246136993169785,0.0051803326280787584
23,18.0,0.08347185164690017,0.006463160756975412
24,26.0,0.1067091229557991,0.006495701493695378
25,15.0,0.07867230683565139,0.005795990923652425
26,24.0,0.11144538462162018,0.0061497208272339775
27,29.0,0.13702470064163208,0.006304532258072868
28,48.0,0.23093080550432205,0.029121067044325172
29,14.0,0.07588681936264038,0.004291876003844663
30,16.0,0.08319880038499833,0.00435389488004148
31,16.0,0.08399049758911133,0.005103480676189065
32,12.0,0.06600912034511566,0.004796341108158231
33,16.0,0.08562098264694214,0.004945893159601838
34,11.0,0.05843861877918243,0.004284762544557452
35,19.0,0.10188638806343078,0.006569595807231963
36,10.0,0.05424709886312485,0.004295731950551271
37,9.0,0.04912594854831696,0.0037787281081546097
38,14.0,0.09535403847694397,0.02202631243970245
39,17.0,0.10259375214576721,0.018425153214484454
40,14.0,0.08497837364673615,0.018428563736379147
41,10.0,0.06427714407444,0.014629390680929645
42,14.0,0.08519223809242249,0.014608576386235654
43,10.0,0.07016540706157684,0.01945636702235788
44,13.0,0.08421227037906646,0.019495718635153026
45,14.0,0.08812774240970611,0.01579773788806051
46,16.0,0.10082430362701417,0.01710838424274698
47,9.0,0.06333859980106354,0.04083911843947135
48,13.0,0.09749193847179413,0.08591287136077881
49,19.0,0.1416901159286499,0.1164784687757492
50,15.0,0.1256249487400055,0.09440181851387024
51,12.0,0.11261456310749055,0.08011608839035034
52,10.0,0.09797412931919097,0.06551374197006225
53,14.0,0.12242131233215332,0.07740915298461915
54,9.0,0.0982444703578949,0.062135422825813295
55,11.0,0.1197669416666031,0.07487779140472411
56,12.0,0.13466067731380463,0.0836336725950241
57,11.0,0.1075005853176117,0.06032771944999695
58,10.0,0.10696965575218201,0.05664935946464539
59,12.0,0.12170816719532013,0.06568431794643402
60,9.0,0.10088895738124848,0.06166097640991211
61,21.0,0.22674866855144502,0.13576023757457734
62,12.0,0.13032179474830627,0.07696286678314208
63,14.0,0.15238552987575532,0.09203541994094849
64,11.0,0.12385174989700318,0.07399714231491089
65,16.0,0.16389844000339507,0.08755461573600769
66,16.0,0.17214236974716188,0.1016056627035141
67,8.0,0.08945591330528259,0.05391868710517883
68,10.0,0.10152344405651093,0.055739530324935914
69,17.0,0.18695383191108703,0.10767075538635254
70,11.0,0.1241811180114746,0.07413178324699402
71,14.0,0.15940458059310914,0.09273056030273437
72,11.0,0.12468855142593384,0.07417832970619202
73,17.0,0.1752331757545471,0.0932038152217865
74,13.0,0.15099194407463074,0.09187368214130402
75,14.0,0.15320302844047545,0.0924309629201889
76,13.0,0.14553661346435548,0.08303789675235748
77,9.0,0.1046907925605774,0.06119296193122864
78,11.0,0.1235961937904358,0.07001439154148102
79,10.0,0.11363015413284301,0.06515645623207092
80,11.0,0.12414663076400757,0.07459695875644684
81,14.0,0.15275586843490602,0.09182210028171539
82,10.0,0.11464014053344726,0.06653890967369079
83,12.0,0.13290149331092835,0.08171551287174225
84,10.0,0.11174707770347596,0.06520526707172394
85,15.0,0.16847850918769836,0.09265361905097962
86,11.0,0.1271466290950775,0.07822252631187439
87,9.0,0.10204398512840271,0.0632917958498001
88,15.0,0.16744957089424134,0.09333832442760467
89,10.0,0.11624080538749695,0.07224774241447449
90,12.0,0.13701151490211486,0.08423839688301087
91,11.0,0.12213128924369812,0.07327029347419739
92,12.0,0.13272529125213622,0.07715073466300965
93,11.0,0.12328288793563842,0.07560500860214234
94,10.0,0.11224764704704285,0.06489360630512238
95,15.0,0.16780639052391053,0.09527981162071228
96,9.0,0.1004116714000702,0.06271293699741363
97,12.0,0.1355404496192932,0.0747725534439087
98,9.0,0.09992058455944061,0.06299570024013519
99,10.0,0.11291207432746887,0.07021143555641174
100,10.0,0.11336601972579956,0.06604680120944977
101,9.0,0.09960092723369598,0.06141278147697449
102,12.0,0.13736288070678712,0.07824190557003022
103,9.0,0.10336861491203309,0.06319007158279419
104,10.0,0.11118025779724121,0.07110170781612396
105,9.0,0.1035160756111145,0.063551806807518
106,12.0,0.13393235802650452,0.08306008994579316
107,9.0,0.1027855920791626,0.06026222884654999
108,10.0,0.10945853233337402,0.06995974481105804
109,9.0,0.09974936723709106,0.06176278591156006
110,15.0,0.16817548274993896,0.09576183915138245
111,9.0,0.10158575773239135,0.06226431429386139
112,9.0,0.09884171307086945,0.06034455299377441
113,13.0,0.14822375178337097,0.08329285621643066
114,10.0,0.11063875079154968,0.06961637556552887
115,10.0,0.1106203818321228,0.07534349083900452
116,9.0,0.10989036917686462,0.09991138398647309
117,9.0,0.11327647924423218,0.09937496364116669
118,10.0,0.12900663971900939,0.10969450056552887
119,14.0,0.19177703976631164,0.15860994279384613
120,11.0,0.15248298406600952,0.12242231547832488
121,12.0,0.16863852500915527,0.1334681534767151
122,9.0,0.12798718452453614,0.10160950660705566
123,16.0,0.23374964714050292,0.18025593280792238
124,10.0,0.14514621138572692,0.11221602857112885
125,10.0,0.15040168046951294,0.11439931035041809
126,10.0,0.14195264220237733,0.10891951680183411
127,11.0,0.16178514003753663,0.1218526703119278
128,11.0,0.16095614433288574,0.12099178969860076
129,9.0,0.13189499616622924,0.09807367324829101
130,13.0,0.19495827913284303,0.14484456896781922
131,9.0,0.13594367384910583,0.10369022130966186
132,11.0,0.17255818367004394,0.12456245064735412
133,9.0,0.13067532062530518,0.09976927876472473
134,9.0,0.13532827854156493,0.10242932200431824
135,9.0,0.13762326359748842,0.10321648478507996
136,10.0,0.1571105682849884,0.11347877144813538
137,9.0,0.1303715717792511,0.09800977766513824
138,11.0,0.16923811316490173,0.1245003092288971
139,10.0,0.14996992349624633,0.1114474356174469
140,10.0,0.15466589570045472,0.11571961402893066
141,10.0,0.15408145546913146,0.11412445545196533
142,12.0,0.1814737570285797,0.1346834635734558
143,13.0,0.19890064835548402,0.14514468669891356
144,9.0,0.14160558462142944,0.10379762649536133
145,20.0,0.32694718360900876,0.2262367808818817
146,11.0,0.1755120050907135,0.1268031919002533
147,14.0,0.22512400388717652,0.15912805438041688
148,10.0,0.15161455750465394,0.11461851835250854
149,11.0,0.17178944110870362,0.1266063344478607
150,8.0,0.12220565438270568,0.08868752598762512
151,10.0,0.149205721616745,0.11167877674102783
152,8.0,0.12216337919235229,0.08990501284599305
153,8.0,0.12396649956703186,0.09129051566123962
154,10.0,0.14960362434387206,0.11146083354949951
155,10.0,0.15574981212615968,0.11371497035026551
156,9.0,0.13438727378845214,0.10179398834705353
157,11.0,0.1608297711610794,0.12068211257457734
158,9.0,0.13650446772575378,0.10250062644481658
159,9.0,0.14053679823875428,0.10379101753234864
160,11.0,0.16760610580444335,0.12566675782203673
161,9.0,0.1316708117723465,0.09900567710399627
162,10.0,0.150449059009552,0.11262932538986206
163,11.0,0.1671344196796417,0.12466019034385681
164,13.0,0.20903833627700805,0.1482337236404419
165,9.0,0.1308088457584381,0.10030102133750915
166,10.0,0.14295703530311585,0.10936147332191468
167,8.0,0.12072513341903686,0.0893662691116333
168,9.0,0.13056668221950532,0.09846181988716125
169,10.0,0.141779545545578,0.10865810096263885
170,10.0,0.14670460045337677,0.11233741164207459
171,10.0,0.1507137882709503,0.11151904106140137
172,13.0,0.19893190503120423,0.14340270817279815
