epoch,q-online-value,q-target-value
162,12.11348870396614,11.232867568731308
163,12.244933485984802,11.691959545016289
164,12.703927382826805,12.122758358716965
165,12.875734806060791,12.12337301671505
166,12.930837944149971,12.121529042720795
167,12.913451716303825,12.123987674713135
168,12.932741045951843,12.12214370071888
169,12.95235000550747,12.12337301671505
170,12.945661008358002,12.12460233271122
171,12.970126807689667,12.123987674713135
172,12.976134866476059,12.123987674713135
173,12.948091179132462,12.123987674713135
174,12.985692724585533,12.123987674713135
175,12.978251561522484,12.13810519874096
176,13.357090085744858,12.98643684387207
177,13.67433711886406,12.98643684387207
178,13.765491619706154,12.98643684387207
179,13.786345914006233,12.98643684387207
180,13.805712759494781,12.984538674354553
181,13.79098242521286,12.984538674354553
182,13.813701838254929,12.98643684387207
183,13.81876727938652,12.976945996284485
184,13.805767253041267,12.98643684387207
185,13.821616008877754,12.984538674354553
186,13.838279530405998,12.980742335319519
187,13.82999025285244,12.984538674354553
188,13.9179358035326,13.397620856761932
189,14.387954771518707,13.781795144081116
190,14.527402490377426,13.783775210380554
191,14.553409665822983,13.781795144081116
192,14.599634334445,13.783775210380554
193,14.615227177739143,13.783775210380554
194,14.589363396167755,13.785755276679993
195,14.622866794466972,13.784765243530273
196,14.626884564757347,13.785755276679993
197,14.643912568688393,13.783775210380554
198,14.614763781428337,13.783775210380554
199,14.622943595051765,13.784765243530273
200,14.591288164258003,13.79578609764576
201,14.999737083911896,14.614373907446861
202,15.338513404130936,14.617397785186768
203,15.398545920848846,14.616389825940132
204,15.37944096326828,14.615381866693497
205,15.405673682689667,14.617397785186768
206,15.43162027001381,14.617397785186768
207,15.457783639431,14.617397785186768
208,15.464682549238205,14.617397785186768
209,15.446401059627533,14.617397785186768
210,15.420884728431702,14.617397785186768
211,15.413926213979721,14.616389825940132
212,15.455496028065681,14.618405744433403
213,15.557309731841087,15.035959869623184
214,16.030464455485344,15.43005920946598
215,16.22632947564125,15.43009614944458
216,16.235223054885864,15.43005920946598
217,16.23741242289543,15.43005920946598
218,16.247638285160065,15.43005920946598
219,16.280121237039566,15.430022269487381
220,16.293094277381897,15.430022269487381
221,16.25673958659172,15.43009614944458
222,16.283671110868454,15.43013308942318
223,16.242358773946762,15.43005920946598
224,16.243021368980408,15.43005920946598
225,16.240016281604767,15.442094594240189
226,16.641927033662796,16.261292338371277
227,16.99100238084793,16.261292338371277
228,17.05044910311699,16.25789511203766
229,17.042288601398468,16.262990951538086
230,17.03910794854164,16.262990951538086
231,17.076870411634445,16.262990951538086
232,17.061186373233795,16.262990951538086
233,17.102851897478104,16.262990951538086
234,17.0903243124485,16.264689564704895
235,17.055569261312485,16.261292338371277
236,17.06423380970955,16.262990951538086
237,17.060229301452637,16.259593725204468
238,17.188059955835342,16.67588472366333
239,17.691586643457413,17.062689781188965
240,17.833896040916443,17.062689781188965
241,17.81605651974678,17.062089294195175
242,17.8833310008049,17.062689781188965
243,17.830795884132385,17.062689781188965
244,17.85196951031685,17.062089294195175
245,17.84315860271454,17.062689781188965
246,17.864890962839127,17.060888320207596
247,17.88354778289795,17.061488807201385
248,17.87262237071991,17.062689781188965
249,17.880118250846863,17.062089294195175
250,17.85545516014099,17.072884291410446
251,18.251440167427063,17.847264289855957
252,18.575305938720703,17.84028187394142
253,18.6077718436718,17.84028187394142
254,18.61572790145874,17.84959176182747
255,18.62887254357338,17.844936817884445
256,18.607909590005875,17.84028187394142
257,18.62591129541397,17.847264289855957
258,18.63148781657219,17.847264289855957
259,18.664145708084106,17.844936817884445
260,18.638206779956818,17.847264289855957
261,18.64257350564003,17.847264289855957
262,18.672722697257996,17.847264289855957
263,18.77792477607727,18.26004159450531
264,19.239825069904327,18.64900302886963
265,19.34187227487564,18.64791402220726
266,19.41453465819359,18.64900302886963
267,19.390950232744217,18.64900302886963
268,19.393759578466415,18.64900302886963
269,19.3988174200058,18.64900302886963
270,19.42817747592926,18.64900302886963
271,19.452924370765686,18.64900302886963
272,19.41579905152321,18.64900302886963
273,19.451230496168137,18.64791402220726
274,19.403064608573914,18.64900302886963
275,19.3961121737957,18.66058588027954
276,19.851674735546112,19.449435234069824
277,20.145521968603134,19.449435234069824
278,20.190199553966522,19.4480160176754
279,20.195872843265533,19.449435234069824
280,20.16467747092247,19.449435234069824
281,20.199890464544296,19.44517758488655
282,20.193883180618286,19.449435234069824
283,20.180107712745667,19.4480160176754
284,20.197820752859116,19.449435234069824
285,20.202086746692657,19.449435234069824
286,20.198246031999588,19.449435234069824
287,20.21412479877472,19.449435234069824
288,20.376251727342606,19.85598012804985
289,20.853143095970154,20.241165161132812
290,20.88236066699028,20.235277712345123
291,20.93458992242813,20.241165161132812
292,20.9772826731205,20.241165161132812
293,20.97365415096283,20.239202678203583
294,20.99370113015175,20.237240195274353
295,21.001576989889145,20.241165161132812
296,21.000155985355377,20.241165161132812
297,20.996363699436188,20.239202678203583
298,21.003984689712524,20.241165161132812
299,20.97601553797722,20.241165161132812
300,21.007702082395554,20.251317888498306
301,21.41657391190529,21.005499631166458
302,21.646119445562363,21.007737159729004
303,21.70788285136223,21.007737159729004
304,21.73465445637703,21.007737159729004
305,21.76849353313446,21.005499631166458
306,21.760235399007797,21.007737159729004
307,21.737244844436646,21.007737159729004
308,21.715930104255676,21.007737159729004
309,21.777464747428894,21.007737159729004
310,21.800027430057526,21.007737159729004
311,21.77683773636818,21.007737159729004
312,21.770234048366547,21.007737159729004
313,21.893901348114014,21.401038378477097
314,22.351188272237778,21.765260875225067
315,22.448767811059952,21.769023895263672
316,22.513544857501984,21.769023895263672
317,22.493125647306442,21.769023895263672
318,22.490870475769043,21.769023895263672
319,22.529076427221298,21.769023895263672
320,22.502490907907486,21.769023895263672
321,22.53404262661934,21.772786915302277
322,22.560894548892975,21.769023895263672
323,22.50769865512848,21.769023895263672
324,22.51679128408432,21.769023895263672
325,22.540404200553894,21.776030242443085
326,22.927636861801147,22.539481610059738
327,23.14334735274315,22.540669441223145
328,23.258869975805283,22.540669441223145
329,23.28319925069809,22.540669441223145
330,23.274087607860565,22.540669441223145
331,23.266630679368973,22.540669441223145
332,23.28495478630066,22.540669441223145
333,23.273699700832367,22.540669441223145
334,23.297105252742767,22.540669441223145
335,23.296543061733246,22.540669441223145
336,23.303149074316025,22.540669441223145
337,23.273373991250992,22.540669441223145
338,23.445982813835144,22.933255225419998
339,23.87119024991989,23.30186176300049
340,23.97748652100563,23.30186176300049
341,23.985945224761963,23.30186176300049
342,24.001665204763412,23.30186176300049
343,23.99405801296234,23.300865918397903
344,23.988929331302643,23.30186176300049
345,23.98402491211891,23.30186176300049
346,24.013633251190186,23.300865918397903
347,24.05973780155182,23.30186176300049
348,24.023699671030045,23.30186176300049
349,24.014492362737656,23.30186176300049
350,23.992845207452774,23.31302258372307
351,24.4624482691288,24.035581588745117
352,24.698788702487946,24.035581588745117
353,24.682512313127518,24.035581588745117
354,24.75198432803154,24.035192847251892
355,24.73815017938614,24.035581588745117
356,24.728426694869995,24.035581588745117
357,24.73741453886032,24.035581588745117
358,24.71974205970764,24.035192847251892
359,24.72229129076004,24.035581588745117
360,24.764960199594498,24.035581588745117
361,24.74610823392868,24.035581588745117
362,24.74427902698517,24.034804105758667
363,24.910964876413345,24.417456090450287
364,25.36058333516121,24.76598098874092
365,25.40291315317154,24.771353721618652
366,25.443242847919464,24.771353721618652
367,25.452151983976364,24.771353721618652
368,25.489322394132614,24.771353721618652
369,25.503374814987183,24.771353721618652
370,25.53089952468872,24.771353721618652
371,25.5167356133461,24.76598098874092
372,25.50864613056183,24.771353721618652
373,25.476675540208817,24.771353721618652
374,25.504340678453445,24.771353721618652
375,25.502269834280014,24.78001919388771
376,25.88360071182251,25.48393726348877
377,26.13920822739601,25.48393726348877
378,26.168397575616837,25.48393726348877
379,26.11791518330574,25.483501821756363
380,26.14974519610405,25.48393726348877
381,26.15944141149521,25.483066380023956
382,26.17359498143196,25.48393726348877
383,26.142645359039307,25.48393726348877
384,26.2109532058239,25.483501821756363
385,26.15281844139099,25.483501821756363
386,26.15584370493889,25.48393726348877
387,26.203307449817657,25.48393726348877
388,26.328504770994186,25.857031404972076
389,26.77292314171791,26.203628331422806
390,26.835784405469894,26.20800229907036
391,26.863544195890427,26.205815315246582
392,26.91126647591591,26.205815315246582
393,26.84889605641365,26.203628331422806
394,26.9195114672184,26.20800229907036
395,26.92734795808792,26.20800229907036
396,26.88045209646225,26.205815315246582
397,26.903509318828583,26.20800229907036
398,26.89595267176628,26.205815315246582
399,26.891623556613922,26.205815315246582
400,26.88410347700119,26.217227071523666
401,27.27245232462883,26.8954496383667
402,27.506727904081345,26.8954496383667
403,27.539538621902466,26.8954496383667
404,27.52710598707199,26.8954496383667
405,27.55120098590851,26.8954496383667
406,27.585739612579346,26.8954496383667
407,27.555045694112778,26.8954496383667
408,27.526276975870132,26.8954496383667
409,27.541725903749466,26.894535094499588
410,27.585750311613083,26.8954496383667
411,27.566239953041077,26.894535094499588
412,27.558725386857986,26.8954496383667
413,27.722826093435287,27.269603699445724
414,28.15992644429207,27.618565559387207
415,28.21116077899933,27.618565559387207
416,28.244724094867706,27.618565559387207
417,28.230078756809235,27.618565559387207
418,28.306433856487274,27.618565559387207
419,28.316940814256668,27.618565559387207
420,28.289328783750534,27.618565559387207
421,28.261860489845276,27.618565559387207
422,28.260865688323975,27.615056186914444
423,28.261875092983246,27.618565559387207
424,28.29365450143814,27.615056186914444
425,28.295316725969315,27.62886267900467
426,28.681948721408844,28.30711555480957
427,28.911571860313416,28.304529130458832
428,28.92592164874077,28.304529130458832
429,28.95423585176468,28.30711555480957
430,28.97952249646187,28.304529130458832
431,28.969762295484543,28.304529130458832
432,28.980474144220352,28.304529130458832
433,28.93936401605606,28.30711555480957
434,28.977262645959854,28.304529130458832
435,28.96889477968216,28.30711555480957
436,28.98324543237686,28.30970197916031
437,28.968161404132843,28.30711555480957
438,29.126539289951324,28.664066404104233
439,29.541154086589813,28.996780157089233
440,29.53855887055397,28.996780157089233
441,29.598009258508682,28.999937057495117
442,29.637651711702347,28.999937057495117
443,29.594832986593246,28.999937057495117
444,29.66755571961403,28.996780157089233
445,29.693289697170258,28.999937057495117
446,29.634618639945984,28.996780157089233
447,29.616494864225388,28.999937057495117
448,29.668940126895905,28.999937057495117
449,29.628548800945282,28.999937057495117
450,29.6369449198246,29.00972869992256
451,29.957562536001205,29.608281135559082
452,30.204269230365753,29.608281135559082
453,30.190357089042664,29.600822269916534
454,30.18216121196747,29.608281135559082
455,30.225003361701965,29.600822269916534
456,30.256744414567947,29.600822269916534
457,30.249462217092514,29.608281135559082
458,30.241617172956467,29.608281135559082
459,30.245330840349197,29.612010568380356
460,30.21215671300888,29.608281135559082
461,30.285964250564575,29.608281135559082
462,30.251927465200424,29.612010568380356
463,30.338438510894775,29.9102865755558
464,30.72118377685547,30.195679664611816
465,30.79172819852829,30.195679664611816
466,30.799295127391815,30.195679664611816
467,30.823471009731293,30.191708505153656
468,30.772454351186752,30.191708505153656
469,30.828052520751953,30.191708505153656
470,30.821152836084366,30.195679664611816
471,30.788212150335312,30.191708505153656
472,30.79791024327278,30.193694084882736
473,30.78805622458458,30.195679664611816
474,30.847960233688354,30.189722925424576
475,30.886011570692062,30.20623677968979
476,31.27365145087242,30.907982498407364
477,31.50596261024475,30.91264820098877
478,31.547978192567825,30.91264820098877
479,31.55314102768898,30.91264820098877
480,31.52678707242012,30.91264820098877
481,31.511805295944214,30.91264820098877
482,31.55123782157898,30.91264820098877
483,31.54391998052597,30.91264820098877
484,31.545046746730804,30.907982498407364
485,31.58100798726082,30.907982498407364
486,31.536894381046295,30.91264820098877
487,31.551088601350784,30.91264820098877
488,31.71557253599167,31.24279096722603
489,32.0649319589138,31.56002426147461
490,32.07593724131584,31.55736893415451
491,32.117256850004196,31.56002426147461
492,32.12507778406143,31.56002426147461
493,32.159832656383514,31.55736893415451
494,32.207575887441635,31.55736893415451
495,32.17732137441635,31.55736893415451
496,32.139502823352814,31.552058279514313
497,32.1577944457531,31.56002426147461
498,32.149021685123444,31.56002426147461
499,32.18359187245369,31.56002426147461
500,32.1585536301136,31.572081297636032
501,32.62886643409729,32.230130672454834
502,32.79950803518295,32.230130672454834
503,32.82300281524658,32.230130672454834
504,32.912270069122314,32.235782623291016
505,32.876692712306976,32.235782623291016
506,32.8483202457428,32.230130672454834
507,32.84985089302063,32.2414345741272
508,32.85743510723114,32.235782623291016
509,32.87623709440231,32.2414345741272
510,32.90515893697739,32.235782623291016
511,32.9222412109375,32.235782623291016
512,32.83577483892441,32.235782623291016
513,32.97419136762619,32.55157607793808
514,33.293879091739655,32.853652358055115
515,33.41792184114456,32.851710081100464
516,33.40631020069122,32.853652358055115
517,33.445488810539246,32.855594635009766
518,33.454322159290314,32.851710081100464
519,33.45116049051285,32.853652358055115
520,33.52152979373932,32.855594635009766
521,33.48089915513992,32.84976780414581
522,33.50908535718918,32.855594635009766
523,33.51690602302551,32.853652358055115
524,33.441494047641754,32.851710081100464
525,33.49776649475098,32.86753332614899
526,33.81772142648697,33.4901185631752
527,34.04511433839798,33.495927810668945
528,34.044088900089264,33.4901185631752
529,34.106418550014496,33.495927810668945
530,34.11200159788132,33.495927810668945
531,34.09701782464981,33.495927810668945
532,34.06283873319626,33.495927810668945
533,34.1173911690712,33.4901185631752
534,34.10895776748657,33.495927810668945
535,34.16522353887558,33.4901185631752
536,34.107346177101135,33.50173705816269
537,34.11180466413498,33.48430931568146
538,34.21671676635742,33.79742193222046
539,34.639067590236664,34.07485693693161
540,34.66791820526123,34.06979024410248
541,34.65959054231644,34.07992362976074
542,34.68664711713791,34.07992362976074
543,34.6688489317894,34.07485693693161
544,34.66351634263992,34.07992362976074
545,34.74898815155029,34.07485693693161
546,34.6923086643219,34.07992362976074
547,34.65137189626694,34.07485693693161
548,34.6638103723526,34.07992362976074
549,34.643093287944794,34.07992362976074
550,34.65958535671234,34.087037444114685
551,35.084479212760925,34.671905517578125
552,35.233246982097626,34.6711106300354
553,35.22188091278076,34.671905517578125
554,35.255373537540436,34.6711106300354
555,35.24686163663864,34.670315742492676
556,35.198720812797546,34.6711106300354
557,35.258228182792664,34.6711106300354
558,35.24973279237747,34.6711106300354
559,35.2519616484642,34.6711106300354
560,35.24151545763016,34.6711106300354
561,35.218402087688446,34.6711106300354
562,35.25290143489838,34.670315742492676
563,35.38820397853851,34.98253011703491
564,35.7405149936676,35.26995658874512
565,35.779881715774536,35.26465266942978
566,35.80090272426605,35.26995658874512
567,35.809167206287384,35.26995658874512
568,35.859872460365295,35.26995658874512
569,35.8338947892189,35.26465266942978
570,35.910241305828094,35.26995658874512
571,35.86973536014557,35.25934875011444
572,35.850808918476105,35.26995658874512
573,35.86309081315994,35.26465266942978
574,35.879603266716,35.26465266942978
575,35.888608396053314,35.27784579992294
576,36.16779923439026,35.88081932067871
577,36.35109102725983,35.878826439380646
578,36.460508823394775,35.88081932067871
579,36.50602704286575,35.88081932067871
580,36.41534674167633,35.88081932067871
581,36.482805132865906,35.88081932067871
582,36.40136259794235,35.88081932067871
583,36.39154142141342,35.88081932067871
584,36.45534312725067,35.88081932067871
585,36.39632338285446,35.88081932067871
586,36.400746524333954,35.88480508327484
587,36.461047768592834,35.88480508327484
588,36.579351246356964,36.18357664346695
589,36.96230471134186,36.46702003479004
590,37.029311180114746,36.464031994342804
591,37.032645881175995,36.46702003479004
592,37.04849034547806,36.470008075237274
593,37.02651399374008,36.464031994342804
594,37.06488627195358,36.46702003479004
595,36.99719965457916,36.46702003479004
596,36.98473238945007,36.46702003479004
597,36.977254807949066,36.464031994342804
598,37.00658369064331,36.46702003479004
599,37.00940203666687,36.46702003479004
600,36.97949969768524,36.47267597913742
601,37.2608939409256,36.936445236206055
602,37.428569972515106,36.9360756278038
603,37.500906586647034,36.936445236206055
604,37.51397758722305,36.936445236206055
605,37.453264772892,36.9360756278038
606,37.51564025878906,36.9360756278038
607,37.474419951438904,36.936445236206055
608,37.41287523508072,36.936445236206055
609,37.435566782951355,36.9360756278038
610,37.41223931312561,36.936445236206055
611,37.48042422533035,36.936445236206055
612,37.51767235994339,36.9360756278038
613,37.64127200841904,37.23329025506973
614,37.9534056186676,37.50864601135254
615,37.93381667137146,37.50466841459274
616,38.04894256591797,37.50864601135254
617,38.06888097524643,37.50466841459274
618,37.97867977619171,37.50069081783295
619,38.04346007108688,37.50466841459274
620,38.11131131649017,37.50864601135254
621,38.07077556848526,37.50069081783295
622,38.042491137981415,37.50864601135254
623,38.11508131027222,37.50864601135254
624,38.058857679367065,37.50864601135254
625,37.991236090660095,37.51425790786743
626,38.24225425720215,37.90915870666504
627,38.404384315013885,37.90915870666504
628,38.47178655862808,37.90647333860397
629,38.4558470249176,37.90915870666504
630,38.44138777256012,37.90378797054291
631,38.47214663028717,37.90647333860397
632,38.51088356971741,37.90915870666504
633,38.41947948932648,37.90647333860397
634,38.47615849971771,37.90915870666504
635,38.47706186771393,37.90647333860397
636,38.47727608680725,37.90647333860397
637,38.45889216661453,37.90378797054291
638,38.590957045555115,38.19717210531235
639,38.975498735904694,38.46393167972565
640,38.95182228088379,38.46718215942383
641,38.950516164302826,38.46718215942383
642,38.87807506322861,38.46718215942383
643,39.01106148958206,38.46393167972565
644,39.01144224405289,38.46718215942383
645,39.010702431201935,38.46718215942383
646,38.98467808961868,38.46718215942383
647,38.98293346166611,38.47043263912201
648,38.99382972717285,38.46718215942383
649,39.05092579126358,38.47368311882019
650,39.01447647809982,38.474934816360474
651,39.20251899957657,38.94136619567871
652,39.45815533399582,38.94136619567871
653,39.47637128829956,38.94136619567871
654,39.41084176301956,38.94136619567871
655,39.45335924625397,38.94136619567871
656,39.44122231006622,38.937428653240204
657,39.45316565036774,38.94136619567871
658,39.456819117069244,38.92955356836319
659,39.502719819545746,38.9334911108017
660,39.49145954847336,38.94136619567871
661,39.470119535923004,38.94136619567871
662,39.44827044010162,38.94136619567871
663,39.575918436050415,39.21316713094711
664,39.90622091293335,39.480130672454834
665,40.04894131422043,39.47616195678711
666,40.00340116024017,39.472193241119385
667,39.996739864349365,39.47616195678711
668,40.04964464902878,39.472193241119385
669,40.00951701402664,39.47616195678711
670,40.00233632326126,39.472193241119385
671,39.97982144355774,39.46028709411621
672,40.038189470767975,39.47616195678711
673,40.059512197971344,39.472193241119385
674,40.055503487586975,39.46822452545166
675,40.080102145671844,39.485147058963776
676,40.40933293104172,40.08728498220444
677,40.60905182361603,40.09004020690918
678,40.6105922460556,40.08728498220444
679,40.6112402677536,40.09004020690918
680,40.609748899936676,40.084529757499695
681,40.60697466135025,40.08728498220444
682,40.604279935359955,40.09004020690918
683,40.616071164608,40.08177453279495
684,40.62195724248886,40.084529757499695
685,40.64559531211853,40.08728498220444
686,40.590831100940704,40.08177453279495
687,40.58239895105362,40.084529757499695
688,40.806236028671265,40.3865784406662
689,41.07490509748459,40.65587919950485
690,41.155559062957764,40.649818778038025
691,41.20514661073685,40.66800004243851
692,41.19938290119171,40.65587919950485
693,41.153620541095734,40.66193962097168
694,41.20130002498627,40.66193962097168
695,41.1882244348526,40.66193962097168
696,41.20654374361038,40.66193962097168
697,41.2043890953064,40.65587919950485
698,41.25882291793823,40.66193962097168
699,41.214476108551025,40.65587919950485
700,41.251888036727905,40.67253649234772
701,41.418466448783875,41.18452072143555
702,41.62293207645416,41.185718059539795
703,41.59262007474899,41.1833233833313
704,41.68108409643173,41.18452072143555
705,41.68470108509064,41.18452072143555
706,41.634885370731354,41.1833233833313
707,41.69214457273483,41.18452072143555
708,41.70995980501175,41.185718059539795
709,41.69020986557007,41.1833233833313
710,41.670931696891785,41.1833233833313
711,41.67991352081299,41.18212604522705
712,41.65760540962219,41.1809287071228
713,41.76021891832352,41.43553829193115
714,42.03188419342041,41.66558396816254
715,42.12501925230026,41.66558396816254
716,42.04525077342987,41.670244216918945
717,42.181563913822174,41.66791409254074
718,42.19002157449722,41.670244216918945
719,42.18845343589783,41.670244216918945
720,42.23286694288254,41.670244216918945
721,42.24128234386444,41.67257434129715
722,42.15192723274231,41.670244216918945
723,42.112188935279846,41.66791409254074
724,42.19337570667267,41.66325384378433
725,42.16969835758209,41.6763100028038
726,42.519002079963684,42.159467577934265
727,42.608301758766174,42.155750036239624
728,42.60197991132736,42.159467577934265
729,42.67709702253342,42.159467577934265
730,42.57997679710388,42.14831495285034
731,42.58762812614441,42.159467577934265
732,42.56401526927948,42.159467577934265
733,42.58928710222244,42.14831495285034
734,42.64509916305542,42.163185119628906
735,42.65177232027054,42.163185119628906
736,42.64177566766739,42.163185119628906
737,42.6697803735733,42.163185119628906
738,42.751898527145386,42.41311103105545
739,43.011430740356445,42.65093207359314
740,43.10511493682861,42.65712213516235
741,43.168520987033844,42.66950225830078
742,43.194136559963226,42.66331219673157
743,43.12186336517334,42.65712213516235
744,43.15183836221695,42.66950225830078
745,43.18093568086624,42.65712213516235
746,43.13935208320618,42.65712213516235
747,43.2134615778923,42.66331219673157
748,43.17439603805542,42.66331219673157
749,43.215500593185425,42.65712213516235
750,43.22618222236633,42.67692422866821
751,43.52702212333679,43.191060185432434
752,43.539124846458435,43.18187654018402
753,43.656316339969635,43.20024383068085
754,43.66751152276993,43.191060185432434
755,43.60122346878052,43.191060185432434
756,43.722023725509644,43.191060185432434
757,43.68862980604172,43.191060185432434
758,43.63608765602112,43.177284717559814
759,43.62708705663681,43.19565200805664
760,43.698527336120605,43.191060185432434
761,43.63688272237778,43.18187654018402
762,43.688744604587555,43.191060185432434
763,43.768990218639374,43.4265553355217
764,43.98105812072754,43.63054656982422
765,44.03894877433777,43.638885498046875
766,44.106287121772766,43.6430549621582
767,44.17144852876663,43.6430549621582
768,44.135051131248474,43.638885498046875
769,44.09866541624069,43.6430549621582
770,44.12323200702667,43.63471603393555
