epoch,q-online-value,q-target-value,epsilon,loss_mean
1.0,0.24361847072577802,0.027686867943884863,0.9386249495354222,0.5283401561900973
2.0,0.283660180401057,0.12062707185714316,0.8810548453531973,0.333868520334363
3.0,0.5519036066252738,0.17576164502861502,0.8270537998067655,0.24026285600848496
4.0,0.648177545517683,0.07999429927804158,0.7764005491043259,0.14816044236067683
5.0,0.7920339247211814,0.1326986512140138,0.7288875467029541,0.08991795853944495
6.0,1.5693095671012998,0.42333738732122583,0.6843201129077516,0.05913183355005458
7.0,1.0675619896501303,0.1530350900529811,0.6425156371915971,0.039651333674555644
8.0,1.1382245747372508,0.13725995807453728,0.603302829967083,0.02418137107451912
9.0,1.197401275858283,0.1837071798463512,0.5665210207448542,0.012224737751239445
10.0,1.2109500356018543,0.13799829216839044,0.5320194998026181,0.008316289829963353
11.0,1.19101875834167,0.16038536133964953,0.49965690066738644,0.0049826924714579945
12.0,1.2307874895632267,0.21027912913450564,0.46930062088073027,0.004589917090925155
13.0,1.2705974727869034,0.6935661585630442,0.4408262786736931,0.20492889087472577
14.0,1.8091997224837542,1.2555409297347069,0.41411720332514346,0.23211897816509008
15.0,1.9312509093433619,1.2048935210332274,0.38906395711536096,0.13191268860828131
16.0,2.00661245174706,1.1948709720745683,0.3655638869161105,0.08215601087431423
17.0,2.0936691649258137,1.2300123516470194,0.3435207035798906,0.058483071596128866
18.0,2.1231290251016617,1.2188109923154116,0.32284408740494386,0.048277544949087314
19.0,2.154355274513364,1.215563751757145,0.3034493180594659,0.043330911750672385
20.0,2.160684395581484,1.234922394156456,0.2852569274486622,0.04044372128555551
21.0,2.149023549631238,1.2592543456703424,0.2681923741023124,0.039740373904351145
22.0,2.150421515107155,1.2413073498755693,0.25218573774867753,0.03719236444158014
23.0,2.132254673168063,1.207448024302721,0.2371714328232976,0.03941203212889377
24.0,2.14480484649539,1.2191648203879595,0.2230879397388124,0.0393317573616514
25.0,2.1557992603629827,1.2564728884026408,0.20987755281470882,0.04500203575298656
26.0,2.5092189237475395,2.146170074120164,0.19748614383416432,0.32425942551344633
27.0,2.8087737821042538,2.1554616428911686,0.18586294025918362,0.20162407588213682
28.0,2.875426821410656,2.143904261291027,0.1749603171952882,0.12375707825412974
29.0,2.9541589058935642,2.16146201454103,0.16473360225335532,0.11234249372500926
30.0,2.9793732054531574,2.172251472249627,0.15514089250904667,0.09646824124502018
31.0,2.9493663758039474,2.162183625623584,0.14614288280983795,0.09862653622985817
32.0,2.969634059816599,2.154474388808012,0.1377027047261542,0.08925584526150487
33.0,2.9080953039228916,2.1546108536422253,0.12978577548672915,0.09005750130745582
34.0,2.935922984033823,2.160308113321662,0.12235965627921742,0.08605756005272269
35.0,2.9413968808948994,2.1713602282106876,0.11539391933546027,0.09967527276603505
36.0,2.9020825065672398,2.1456643491983414,0.10886002325680014,0.0878667437355034
37.0,2.9086563661694527,2.139119664207101,0.10273119606860276,0.08273244541487657
38.0,3.0693734623491764,2.5492346305400133,0.09698232552481371,0.23107810295186937
39.0,3.4656340703368187,2.961358841508627,0.09158985621308463,0.25890623196028173
40.0,3.5334941670298576,2.949587307870388,0.08653169303886674,0.1919603212736547
41.0,3.5959369763731956,2.954727303236723,0.08178711069300812,0.13838611231767572
42.0,3.5774344876408577,2.935109715908766,0.0773366687319075,0.14276756247272715
43.0,3.591099537909031,2.9464381262660027,0.07316213192227378,0.14543038967531174
44.0,3.652213405817747,2.9798273742198944,0.06924639552411233,0.12669974635355175
45.0,3.598491244018078,2.9556839838624,0.06557341520579238,0.12481437574024312
46.0,3.584157269448042,2.9462877735495567,0.06212814130403032,0.12285683082882315
47.0,3.590716131031513,2.94117983430624,0.05889645715942476,0.11980027917888947
48.0,3.616380102932453,2.9438935555517673,0.05586512127488055,0.12110751494765282
49.0,3.6362525150179863,2.962323822081089,0.053021713059921184,0.12157612666487694
50.0,3.527239093557,2.923371711745858,0.05035458193858255,0.11812237172853202
51.0,3.8912207297980785,3.582186883315444,0.047852799612362905,0.2823554945643991
52.0,4.085184998810291,3.6049940045922995,0.04550611528263126,0.18363293632864952
53.0,4.145407862961292,3.636018555611372,0.04330491364902258,0.14618985046399757
54.0,4.121908601373434,3.598117023706436,0.041240175511722404,0.13486760208616033
55.0,4.170629916712642,3.621337240561843,0.03930344081621308,0.12590787443332374
56.0,4.032605824992061,3.5318765081465244,0.03748677398906071,0.1421043942682445
57.0,4.125708928331733,3.6001830771565437,0.03578273142271016,0.13171003328170627
58.0,4.139658870175481,3.5987277906388044,0.03418433097606016,0.1173694942262955
59.0,4.081076718866825,3.5583450850099325,0.032685023365850316,0.12789263029117137
60.0,4.028326332569122,3.5382712073624134,0.031278665331639026,0.12122643907787278
61.0,4.179025204852223,3.626226980239153,0.02995949446441861,0.11057864723261446
62.0,4.13705687224865,3.606692813336849,0.028722105595730574,0.12110545736504719
63.0,4.193553302437067,3.855796990916133,0.027561428650537526,0.19687052129302174
64.0,4.469068426638842,4.142061213031411,0.02647270787310639,0.16971930803265423
65.0,4.687761206179857,4.250776194036007,0.025451482340783003,0.10610422966419719
66.0,4.717940598726273,4.239546779543161,0.024493567685815232,0.12058037659153342
67.0,5.112755514681339,4.540600899606943,0.023595038950331715,0.11842763499589637
68.0,5.204507142305374,4.573246259242296,0.022752214504226147,0.11378311389125884
69.0,5.103969790041447,4.497297041118145,0.02196164096005241,0.11857445110217668
70.0,5.454223088920116,4.754662100225687,0.021220079023120713,0.12661311292322353
71.0,5.524526722729206,4.790068604052067,0.020524490218817092,0.10857110796496272
72.0,5.169291473925114,4.5589406080543995,0.019872024442762693,0.1272167454008013
73.0,5.434725496917963,4.733588732779026,0.01926000828280098,0.11643179471138865
74.0,6.211744733154774,5.2204203344881535,0.018685934064963283,0.12141855031950399
75.0,6.067969888448715,5.147274948656559,0.01814744957852983,0.11826313298661262
76.0,6.188020579516888,5.910713233053684,0.017642348438085514,0.23581631178967655
77.0,6.018357127904892,5.45829539000988,0.017168561043080073,0.15980775497155264
78.0,6.034179463982582,5.387273356318474,0.01672414609785033,0.17797783185960725
79.0,6.003217458724976,5.2990501672029495,0.016307282657358656,0.1292491681233514
80.0,6.279314577579498,5.495559625327587,0.015916262666055885,0.12911576603073627
81.0,6.553462162613869,5.711290314793587,0.015549483959297422,0.13111372443381697
82.0,6.623373441398144,5.78626024723053,0.015205443698636568,0.13106638233875856
83.0,6.609824992716312,5.7844279035925865,0.014882732214096833,0.14733643709041644
84.0,6.3633453249931335,5.599969871342182,0.014580027228192577,0.14661643980070949
85.0,7.0551752820611,6.133375249803066,0.014296088438031505,0.15407292626332492
86.0,6.117230229079723,5.401733376085758,0.014029752433299715,0.12190120591549203
87.0,6.526680916547775,5.708721850067377,0.013779927929306254,0.12804848948144354
88.0,6.551245167851448,6.029669485986233,0.013545591295555107,0.22641198337078094
89.0,6.607875972986221,6.154589861631393,0.013325782361523328,0.24717417662031949
90.0,7.257682181894779,6.53683415800333,0.013119600482459998,0.20907141265342943
91.0,7.601974941790104,6.776448614895344,0.012926200849085953,0.20962592406431213
92.0,7.862078100442886,6.977247983217239,0.01274479102607369,0.1956412369327154
93.0,6.6972197368741035,5.995044343173504,0.012574627705124202,0.18795782132656313
94.0,6.90530251711607,6.157157845795155,0.012415013659336829,0.156299531518016
95.0,8.351113431155682,7.361258260905743,0.012265294886392948,0.19594945208518766
96.0,7.172049395740032,6.4203226417303085,0.01212485792884798,0.2009992217645049
97.0,7.932643681764603,7.04798873513937,0.011993127360551917,0.195610131660942
98.0,8.12785454839468,7.204779669642448,0.011869563428899185,0.20732681421213783
99.0,6.719113394618034,6.026243157684803,0.01175365984324725,0.16518077219370753
100.0,6.869544818997383,6.1530599147081375,0.011644941700442194,0.21049988592858426
101.0,8.292742535471916,7.977828420698643,0.011542963538951359,0.37207331956597045
102.0,8.024611614644527,7.3902317732572556,0.011447307513630002,0.2603123792214319
103.0,8.932394534349442,8.118735611438751,0.011357581683643331,0.3124145029578358
104.0,7.672721721231937,6.956417553126812,0.01127341840652879,0.259171502024401
105.0,7.517382420599461,6.822067677974701,0.01119447283181846,0.23943959260941483
106.0,7.788933739066124,7.081906773149967,0.011120421488049344,0.2597085312008858
107.0,7.610478095710278,6.920305132865906,0.011050960957371944,0.22730765285086818
108.0,7.665167175233364,6.957933761179447,0.010985806632326485,0.1955244496348314
109.0,7.534000143408775,6.841855771839619,0.010924691549692795,0.2067145488690585
110.0,8.307030953466892,7.5103511437773705,0.010867365296635659,0.1964377289696131
111.0,8.919873788952827,8.048759438097477,0.010813592984663703,0.18445210374193266
112.0,7.8152667209506035,7.1071552708745,0.010763154287197681,0.25548438366968185
113.0,7.644889712333679,7.182871423661709,0.010715842536804736,0.2964779654284939
114.0,8.196531973779202,7.687659353017807,0.010671463878399602,0.2920933250861708
115.0,8.472052097320557,7.773335196077824,0.01062983647494312,0.27996559493476525
116.0,8.045562088489532,7.3928980231285095,0.010590789762383458,0.31000759871676564
117.0,8.98366528749466,8.239340737462044,0.010554163750787255,0.3204508237540722
118.0,10.751679226756096,9.810095056891441,0.010519808368797146,0.2858815122745
119.0,11.132699221372604,10.144944086670876,0.010487582848729637,0.34980588423786685
120.0,9.665990978479385,8.871510192751884,0.010457355149793835,0.3279136763885617
121.0,8.5900599360466,7.899226009845734,0.010429001417067743,0.2641043382755015
122.0,8.88089370727539,8.16235876828432,0.01040240547401531,0.3530108431004919
123.0,9.945700272917747,9.048445284366608,0.010377458346464894,0.26329596326104365
124.0,10.164553597569466,9.25154410302639,0.010354057816098673,0.3015673379704822
