epoch,q-online-value,q-target-value,epsilon
1.0,0.13112935551180271,0.0,0.9386249495354222
2.0,0.18395987735129893,0.0,0.8810548453531973
3.0,0.3840498556382954,0.0,0.8270537998067655
4.0,0.5353844007477164,0.0,0.7764005491043259
5.0,0.6602970794774592,0.0,0.7288875467029541
6.0,0.826147785410285,0.0,0.6843201129077516
7.0,0.9391396474093199,0.0,0.6425156371915971
8.0,1.3476864658296108,0.0,0.603302829967083
9.0,1.4429824240505695,0.0,0.5665210207448542
10.0,1.553240854293108,0.0,0.5320194998026181
11.0,1.9426397047936916,0.0,0.49965690066738644
12.0,2.327044516801834,0.0,0.46930062088073027
13.0,3.2791562639176846,0.0,0.4408262786736931
14.0,4.063088946044445,0.0,0.41411720332514346
15.0,4.373560551553965,0.0,0.38906395711536096
16.0,5.110491953790188,0.0,0.3655638869161105
17.0,5.179022546857595,0.0,0.3435207035798906
18.0,6.2552850395441055,0.0,0.32284408740494386
19.0,6.630192421376705,0.0,0.3034493180594659
20.0,6.974689215421677,0.0,0.2852569274486622
21.0,7.02495950460434,0.0,0.2681923741023124
22.0,7.565648600459099,0.0,0.25218573774867753
23.0,7.890803523361683,0.0,0.2371714328232976
24.0,8.571323230862617,0.0,0.2230879397388124
25.0,8.501735121011734,0.0,0.20987755281470882
26.0,9.140790775418282,0.0,0.19748614383416432
27.0,9.37610137462616,0.0,0.18586294025918362
28.0,9.25819617509842,0.0,0.1749603171952882
29.0,9.44213542342186,0.0,0.16473360225335532
30.0,9.596501544117928,0.0,0.15514089250904667
31.0,9.596357077360153,0.0,0.14614288280983795
32.0,9.732460483908653,0.0,0.1377027047261542
33.0,9.98420725762844,0.0,0.12978577548672915
34.0,10.34998719394207,0.0,0.12235965627921742
35.0,10.671603336930275,0.0,0.11539391933546027
36.0,11.03876742720604,0.0,0.10886002325680014
37.0,11.700051173567772,0.0,0.10273119606860276
38.0,13.69945877790451,0.0,0.09698232552481371
39.0,12.954425603151321,0.0,0.09158985621308463
