epoch,q-online-value,q-target-value,epsilon
1.0,0.11316237014398212,0.03082435900796554,0.9386249495354222
2.0,0.19468697218690068,0.05311049941883539,0.8810548453531973
3.0,0.40860657091252506,0.06946006346333888,0.8270537998067655
4.0,0.5095277070067823,0.04442779906094074,0.7764005491043259
5.0,0.5854029655456543,0.03230701274151215,0.7288875467029541
6.0,0.8542237505316734,0.03339187229448726,0.6843201129077516
7.0,0.9079632582142949,0.02828714612951444,0.6425156371915971
8.0,1.0183855341747403,0.023610693260252447,0.603302829967083
9.0,0.9958094907924533,0.016710463674826315,0.5665210207448542
10.0,1.0317246550694108,0.03836791550838825,0.5320194998026181
11.0,1.057076407596469,0.050173880357760936,0.49965690066738644
12.0,1.0690078511834145,0.06060294026065094,0.46930062088073027
13.0,1.1478425431996584,0.5698330123559572,0.4408262786736931
14.0,1.6342179030179977,1.0866742562502623,0.41411720332514346
15.0,1.9955030530691147,1.0925584882497787,0.38906395711536096
16.0,1.932411339133978,1.0379776023328304,0.3655638869161105
17.0,1.9573970716446638,1.0366838835179806,0.3435207035798906
18.0,1.9734973683953285,1.0494482591748238,0.32284408740494386
19.0,1.9906582869589329,1.0634607374668121,0.3034493180594659
20.0,1.9750270172953606,1.056940708309412,0.2852569274486622
21.0,1.9779907502233982,1.0598957501351833,0.2681923741023124
22.0,1.995340757071972,1.066056165844202,0.25218573774867753
23.0,1.9590626917779446,1.0480230394750834,0.2371714328232976
24.0,1.9672368634492159,1.052839433774352,0.2230879397388124
25.0,1.9778306242078543,1.0840517915785313,0.20987755281470882
26.0,2.4519573654979467,2.0050700567662716,0.19748614383416432
27.0,2.8220054022967815,2.0051696822047234,0.18586294025918362
28.0,2.8095906153321266,1.9926753342151642,0.1749603171952882
29.0,2.838419321924448,1.9927264656871557,0.16473360225335532
30.0,2.8227854557335377,1.9934127014130354,0.15514089250904667
31.0,2.8034855611622334,1.9857752211391926,0.14614288280983795
32.0,2.7925609201192856,1.9934945441782475,0.1377027047261542
33.0,2.8337023071944714,2.0072068106383085,0.12978577548672915
34.0,2.812724344432354,2.0016095880419016,0.12235965627921742
35.0,2.7824554331600666,1.9860494919121265,0.11539391933546027
36.0,2.7967330776154995,1.990829223766923,0.10886002325680014
37.0,2.8022196255624294,1.9943013451993465,0.10273119606860276
38.0,3.0283590108156204,2.452881930395961,0.09698232552481371
39.0,3.514477774500847,2.798097524791956,0.09158985621308463
40.0,3.522680439054966,2.8072740621864796,0.08653169303886674
41.0,3.5694074146449566,2.8407615944743156,0.08178711069300812
42.0,3.5714524164795876,2.8312695026397705,0.0773366687319075
43.0,3.516443394124508,2.8297277875244617,0.07316213192227378
44.0,3.481382880359888,2.80671463906765,0.06924639552411233
45.0,3.535237103700638,2.8350635282695293,0.06557341520579238
46.0,3.4979380890727043,2.8161566108465195,0.06212814130403032
47.0,3.621360622346401,2.8638369664549828,0.05889645715942476
48.0,3.6899824514985085,2.8689092434942722,0.05586512127488055
49.0,3.7101791873574257,2.899250615388155,0.053021713059921184
50.0,3.7552217952907085,2.9179436676204205,0.05035458193858255
51.0,4.135384179651737,3.639283675700426,0.047852799612362905
52.0,4.156935255974531,3.5570882484316826,0.04550611528263126
53.0,4.110245041549206,3.5314320735633373,0.04330491364902258
54.0,4.2431332394480705,3.613793767988682,0.041240175511722404
55.0,4.558698799461126,3.7948563806712627,0.03930344081621308
56.0,4.8719773925840855,3.9434425979852676,0.03748677398906071
57.0,4.718012444674969,3.8674424067139626,0.03578273142271016
58.0,4.642834570258856,3.818647250533104,0.03418433097606016
59.0,4.916569530963898,3.9995549358427525,0.032685023365850316
60.0,4.60959136672318,3.811311434954405,0.031278665331639026
61.0,4.774969704449177,3.923732463270426,0.02995949446441861
62.0,4.817790858447552,3.966959349811077,0.028722105595730574
63.0,5.074400290846825,4.4639388881623745,0.027561428650537526
64.0,5.153187710791826,4.513225955888629,0.02647270787310639
65.0,5.357213981449604,4.614989846944809,0.025451482340783003
66.0,5.51167294383049,4.712262649089098,0.024493567685815232
67.0,5.0892171785235405,4.4020274467766285,0.023595038950331715
68.0,5.433039702475071,4.665712457150221,0.022752214504226147
69.0,5.697005942463875,4.848774328827858,0.02196164096005241
70.0,5.582224376499653,4.803900949656963,0.021220079023120713
71.0,5.647263489663601,4.830321688205004,0.020524490218817092
72.0,5.506751015782356,4.913711488246918,0.019872024442762693
73.0,5.648913167417049,4.939391128718853,0.01926000828280098
74.0,5.964268162846565,5.043883346021175,0.018685934064963283
75.0,4.8439239747822285,4.416185557842255,0.01814744957852983
76.0,6.028147526085377,5.442570053040981,0.017642348438085514
77.0,4.968701049685478,4.369327500462532,0.017168561043080073
78.0,6.210024937987328,5.390214987099171,0.01672414609785033
79.0,5.633515015244484,4.840472146868706,0.016307282657358656
80.0,6.770818084478378,5.861369617283344,0.015916262666055885
81.0,6.658585071563721,5.775100603699684,0.015549483959297422
82.0,6.511937379837036,5.684883400797844,0.015205443698636568
83.0,7.08091327548027,6.1170415580272675,0.014882732214096833
84.0,6.727732643485069,5.902863085269928,0.014580027228192577
85.0,7.152683988213539,6.225750580430031,0.014296088438031505
86.0,6.629323355853558,5.809845723211765,0.014029752433299715
87.0,6.276177577674389,5.364957332611084,0.013779927929306254
88.0,5.819746181368828,5.131151035428047,0.013545591295555107
89.0,7.244596853852272,6.49077982455492,0.013325782361523328
90.0,7.813407629728317,6.878874331712723,0.013119600482459998
91.0,7.259214669466019,6.3559979274868965,0.012926200849085953
92.0,6.546289071440697,5.68562750518322,0.01274479102607369
93.0,8.17652203142643,7.234903924167156,0.012574627705124202
94.0,7.806287445127964,6.93131947517395,0.012415013659336829
95.0,7.94833967089653,7.008618168532848,0.012265294886392948
96.0,8.12147582322359,7.179904595017433,0.01212485792884798
97.0,7.5498960465192795,6.714165449142456,0.011993127360551917
98.0,7.010674610733986,6.057495228946209,0.011869563428899185
99.0,7.096444725990295,6.193073511123657,0.01175365984324725
100.0,7.329236567020416,6.4068299904465675,0.011644941700442194
101.0,7.181974910199642,6.515036344528198,0.011542963538951359
102.0,8.964053854346275,8.086277067661285,0.011447307513630002
103.0,8.533309616148472,7.693703398108482,0.011357581683643331
104.0,9.033036902546883,8.075582951307297,0.01127341840652879
105.0,8.541722595691681,7.719891011714935,0.01119447283181846
106.0,7.893628589808941,6.9866330698132515,0.011120421488049344
107.0,7.771426863968372,6.898604407906532,0.011050960957371944
108.0,7.485829308629036,6.631025992333889,0.010985806632326485
109.0,8.069577135145664,7.2066566199064255,0.010924691549692795
110.0,7.300579376518726,6.419930189847946,0.010867365296635659
111.0,8.941759943962097,7.979089647531509,0.010813592984663703
112.0,8.809063598513603,7.869760178029537,0.010763154287197681
113.0,9.353822901844978,8.593688637018204,0.010715842536804736
114.0,9.731130853295326,8.864735066890717,0.010671463878399602
115.0,9.765715137124062,8.845628529787064,0.01062983647494312
116.0,9.537908017635345,8.607768952846527,0.010590789762383458
117.0,9.851191207766533,8.964510470628738,0.010554163750787255
118.0,9.26663912832737,8.55993778258562,0.010519808368797146
119.0,9.771866843104362,8.837935090065002,0.010487582848729637
120.0,9.993313744664192,9.054544016718864,0.010457355149793835
121.0,9.237527705729008,8.38741285353899,0.010429001417067743
122.0,8.668482944369316,7.778865583240986,0.01040240547401531
123.0,8.791416622698307,7.977515570819378,0.010377458346464894
124.0,9.79172770678997,8.875460430979729,0.010354057816098673
125.0,9.997764095664024,9.09041678905487,0.010332108001623487
