episode,reward,q-online-value,q-target-value
1,22.0,0.02423262576572597,0.01667501122690737
2,25.0,0.036649762168526646,0.014058850680012256
3,50.0,0.11125129662454128,0.014083230721298605
4,27.0,0.0836836463212967,-0.0019059508247300982
5,20.0,0.1082675026357174,0.015781029423815197
6,15.0,0.1035071849822998,0.017943621026934125
7,11.0,0.0666657480597496,0.011309848402743228
8,13.0,0.06570664912462235,0.009988720589317381
9,10.0,0.06281069159507752,0.011942459542769939
10,38.0,0.18865122854709626,0.022010585556854492
11,31.0,0.1444194334745407,0.01014273737790063
12,16.0,0.08846723139286042,0.013336963190231471
13,12.0,0.0733775720000267,0.013606020854786039
14,13.0,0.07519628673791885,0.011446195675525815
15,17.0,0.09871672689914704,0.013406508227053564
16,8.0,0.04603941887617111,-0.002295664846897125
17,14.0,0.08553400814533234,0.016181524251587687
18,8.0,0.04893658220767975,0.009471750182565302
19,19.0,0.11160321474075317,0.011834666207432747
20,13.0,0.07996300399303437,0.01356624417938292
21,13.0,0.07684269189834594,0.01121740151575068
22,15.0,0.09269876807928085,0.016538969208486378
23,49.0,0.28422829896211627,0.025378162640845404
24,10.0,0.06096832454204559,0.01018073707818985
25,10.0,0.06260096609592437,0.011597989678266458
26,15.0,0.07520193725824356,-0.0026251513860188424
27,11.0,0.06957584738731384,0.014530594097450375
28,12.0,0.074115851521492,0.014040228836238384
29,9.0,0.05701774001121521,0.012983473748899996
30,22.0,0.1254077833890915,0.012073399138316745
31,11.0,0.0684797489643097,0.011717367535457015
32,9.0,0.05674387276172638,0.011035195727599785
33,13.0,0.0790069317817688,0.014607261372730137
34,10.0,0.06142502665519714,0.011404537623166107
35,15.0,0.09077673494815826,0.012819253237685188
36,16.0,0.09463785618543624,0.011657306188717485
37,13.0,0.07919612228870392,0.01235161449178122
38,18.0,0.1040538427233696,0.010765326904365793
39,10.0,0.06493017435073853,0.012435894038935658
40,9.0,0.057001785039901734,0.011148884207614174
41,19.0,0.1159108179807663,0.017790036262013018
42,19.0,0.1159507167339325,0.018699253719532863
43,10.0,0.06295610725879669,0.01209940625471063
44,18.0,0.10721435546875,0.012553456214373
45,12.0,0.07368282198905945,0.012004101196071133
46,10.0,0.06503795385360718,0.015503617493086494
47,14.0,0.08585006445646286,0.01451902424916625
48,22.0,0.12649783849716187,0.013107428043149412
49,14.0,0.096091747879982,0.06913446275051684
50,14.0,0.11464361369609832,0.08519730687141419
51,13.0,0.11050491750240327,0.07679694443941117
52,15.0,0.14397859036922456,0.09112957209348678
53,10.0,0.10504446864128113,0.06298953294754028
54,11.0,0.11659488797187806,0.06932441651821136
55,13.0,0.13073168337345123,0.07883528590202332
56,11.0,0.11223667621612549,0.06717078268527985
57,12.0,0.1249830949306488,0.07186181247234344
58,10.0,0.1113971209526062,0.06489777684211731
59,12.0,0.12770902633666992,0.07467433393001556
60,10.0,0.1086523723602295,0.06449572384357452
61,12.0,0.1267276954650879,0.07276521116495133
62,10.0,0.10968026876449585,0.06418422400951386
63,10.0,0.10656982958316803,0.06103286325931549
64,12.0,0.12873749911785126,0.07491948664188385
65,17.0,0.1848798930644989,0.10278541207313538
66,13.0,0.13868290781974793,0.07815334618091584
67,15.0,0.16605687856674195,0.09185049057006836
68,14.0,0.1476815837621689,0.08427852869033814
69,10.0,0.10384747684001923,0.0635718309879303
70,11.0,0.11462365865707397,0.06955194294452667
71,9.0,0.09432112455368041,0.05666869282722473
72,10.0,0.10402204990386962,0.0639718383550644
73,9.0,0.09537711083889007,0.05593174338340759
74,9.0,0.09370325028896331,0.055805449485778806
75,10.0,0.10793583333492279,0.06135521948337555
76,14.0,0.1505754190683365,0.08645216584205627
77,18.0,0.19777440309524535,0.10867610335350036
78,13.0,0.13800471961498262,0.08165034651756287
79,11.0,0.11773318529129029,0.07021146953105926
80,10.0,0.10637717008590698,0.06365176320075988
81,12.0,0.1305055546760559,0.07306321382522583
82,14.0,0.1505990892648697,0.08622157752513886
83,9.0,0.09626294076442718,0.056606544852256774
84,15.0,0.16368335604667664,0.09182889521121979
85,10.0,0.10737882018089294,0.06312906324863433
86,13.0,0.1351403135061264,0.07743539929389953
87,10.0,0.10629980206489563,0.06401347696781158
88,10.0,0.10639018416404725,0.06321491301059723
89,10.0,0.10565543055534363,0.06148164629936218
90,9.0,0.09193416297435761,0.05665716290473938
91,11.0,0.11588112115859986,0.06759746372699738
92,14.0,0.14942794144153596,0.0863095498085022
93,9.0,0.0950899749994278,0.0567347663640976
94,11.0,0.11683593809604645,0.07070793151855469
95,9.0,0.09648479402065277,0.05691126108169556
96,16.0,0.1711050170660019,0.09724089801311493
97,15.0,0.16521046936511993,0.09209932565689087
98,13.0,0.14028215825557708,0.07948595762252808
99,9.0,0.0946620112657547,0.05723668873310089
100,14.0,0.15120695769786835,0.08656236946582795
101,11.0,0.1197415018081665,0.07029600322246551
102,9.0,0.09602145552635193,0.05674990653991699
103,10.0,0.10673993051052094,0.0635394024848938
104,9.0,0.09359490633010864,0.056631935238838194
105,12.0,0.12910041332244873,0.07538621246814728
106,9.0,0.09563878476619721,0.05712200224399567
107,20.0,0.21406228601932525,0.11940696746110917
108,9.0,0.09771175622940063,0.05748880684375763
109,11.0,0.12125625789165496,0.07034089326858521
110,10.0,0.10122349381446838,0.06379970371723175
111,11.0,0.11713970005512238,0.06880631864070892
112,12.0,0.12959353685379027,0.0753665405511856
113,10.0,0.10768591821193695,0.06424796104431152
114,16.0,0.17065307796001433,0.09507523208856583
115,11.0,0.11896841704845429,0.06913098454475403
116,10.0,0.11064135074615479,0.06280528366565705
117,10.0,0.11072287559509278,0.06868590891361237
118,9.0,0.11163282632827759,0.0991174590587616
119,8.0,0.1046090579032898,0.08701502323150635
120,9.0,0.12178918480873108,0.0973119443655014
121,9.0,0.1256516146659851,0.09897873044013977
122,11.0,0.16087436079978942,0.12309323906898499
123,9.0,0.12570664882659913,0.09604692697525025
124,12.0,0.17972774028778077,0.13375111758708955
125,11.0,0.15993630170822143,0.1199067336320877
126,11.0,0.16722124218940734,0.12238518297672271
127,11.0,0.1647501266002655,0.12204224228858948
128,9.0,0.1348079752922058,0.09972691297531128
129,15.0,0.23116745471954345,0.16727805733680726
130,10.0,0.15273728132247924,0.11314383149147034
131,11.0,0.1627570581436157,0.12286638021469116
132,11.0,0.1685635793209076,0.12486856281757355
133,14.0,0.2163998818397522,0.15864645302295685
134,13.0,0.19772395610809326,0.14419866621494293
135,11.0,0.1633263957500458,0.12097332239151001
136,15.0,0.22824478030204773,0.1648498821258545
137,11.0,0.168680123090744,0.12463078439235688
138,11.0,0.17213840484619142,0.12432763576507569
139,10.0,0.15322719573974608,0.11266639471054077
140,10.0,0.14776335120201112,0.11112148344516753
141,13.0,0.19303131461143494,0.14205796897411346
142,10.0,0.14936237335205077,0.11068235218524933
143,9.0,0.13337958931922914,0.09964521169662476
144,11.0,0.1633777165412903,0.1223130887746811
145,9.0,0.13499602198600769,0.09969302594661712
146,10.0,0.14457607865333558,0.10905941903591156
147,9.0,0.1375518774986267,0.10064254820346832
148,11.0,0.16213568925857544,0.11817850232124329
149,9.0,0.1295612359046936,0.09667811930179596
150,13.0,0.20123416662216187,0.14683633506298066
151,9.0,0.13453380942344664,0.09955384612083434
152,11.0,0.1614661133289337,0.12152036666870117
153,13.0,0.1924007362127304,0.14150792896747588
154,9.0,0.13590894579887391,0.10004117906093597
155,10.0,0.14896370708942414,0.11050664484500886
156,11.0,0.1624845516681671,0.12158674240112305
157,10.0,0.15241088032722472,0.11165904402732849
158,11.0,0.1592083728313446,0.1200443297624588
159,13.0,0.19799699187278746,0.14382020950317384
160,9.0,0.13031297743320466,0.09806288599967956
161,12.0,0.18287480175495147,0.13262560665607454
162,13.0,0.19764134764671326,0.143215634226799
163,9.0,0.13220517754554748,0.09833097755908966
164,10.0,0.1510969078540802,0.11105891525745391
