episode,steps,reward,q-online-value,q-target-value
251,28,28.0,5.016930001122611,4.065610408782959
252,27,27.0,5.0231101071393045,4.065610408782959
253,27,27.0,5.022046230457447,4.065610408782959
254,24,24.0,5.022843728462855,4.065610408782959
255,20,20.0,5.030112373828888,4.065610408782959
256,18,18.0,5.027307589848836,4.065610408782959
257,23,23.0,5.02541242475095,4.065610408782959
258,27,27.0,5.0215659229843705,4.065610408782959
259,25,25.0,5.032024459838867,4.065610408782959
260,17,17.0,5.029056282604442,4.065610408782959
261,39,39.0,5.030429986807016,4.065610408782959
262,39,39.0,5.107047087106949,4.660097965827355
263,22,22.0,5.315272688865662,5.0316526889801025
264,19,19.0,5.445694208145142,5.0316526889801025
265,23,23.0,5.575607807739921,5.0316526889801025
266,30,30.0,5.729657165209452,5.0316526889801025
267,16,16.0,5.8388141095638275,5.0316526889801025
268,18,18.0,5.897486991352505,5.0316526889801025
269,28,28.0,5.932563943522317,5.0316526889801025
270,37,37.0,5.963605693868689,5.0316526889801025
271,30,30.0,5.969636805852255,5.0316526889801025
272,38,38.0,5.98236019987809,5.0316526889801025
273,19,19.0,5.990929164384541,5.0316526889801025
274,23,23.0,6.001600814902264,5.0316526889801025
275,41,41.0,5.991381174180566,5.0316526889801025
276,27,27.0,5.999070732681839,5.0316526889801025
277,41,41.0,6.001116078074386,5.0316526889801025
278,25,25.0,5.9958688831329345,5.0316526889801025
279,21,21.0,6.002849215552921,5.0316526889801025
280,31,31.0,6.002153427370133,5.0316526889801025
281,68,68.0,5.996792526806102,5.0316526889801025
282,22,22.0,6.008738571947271,5.0316526889801025
283,31,31.0,6.008056294533514,5.0316526889801025
284,46,46.0,6.015112923539204,5.0316526889801025
285,79,79.0,6.0026472399506385,5.0316526889801025
286,24,24.0,6.003665457169215,5.0316526889801025
287,38,38.0,6.066983467654178,5.565115640037938
288,45,45.0,6.362658288743761,5.996966600418091
289,46,46.0,6.658415327901426,5.996966600418091
290,34,34.0,6.8623584929634545,5.996966600418091
291,23,23.0,6.91826083349145,5.996966600418091
292,27,27.0,6.932662266272086,5.996966600418091
293,39,39.0,6.934689729641645,5.996966600418091
294,24,24.0,6.944241156180699,5.996966600418091
295,48,48.0,6.952560847004254,5.996966600418091
296,23,23.0,6.954543196636697,5.996966600418091
297,43,43.0,6.946295034053714,5.996966600418091
298,45,45.0,6.957022507985433,5.996966600418091
299,75,75.0,6.9650147438049315,5.996966600418091
300,38,38.0,6.977982696733977,5.996966600418091
301,39,39.0,6.974233981890556,5.996966600418091
302,25,25.0,6.959103012084961,5.996966600418091
303,28,28.0,6.968944677284786,5.996966600418091
304,42,42.0,6.969247131120591,5.996966600418091
305,110,110.0,6.965557302128185,5.996966600418091
306,24,24.0,6.953254948059718,5.996966600418091
307,33,33.0,7.126788659529253,6.926161195292617
308,34,34.0,7.387905751957613,6.955198526382446
309,23,23.0,7.583156160686327,6.955198526382446
310,30,30.0,7.738627028465271,6.955198526382446
311,41,41.0,7.86797201342699,6.955198526382446
312,35,35.0,7.893211575916835,6.955198526382446
313,119,119.0,7.899518485830612,6.955198526382446
314,46,46.0,7.91276012296262,6.955198526382446
315,29,29.0,7.916005751182293,6.955198526382446
316,27,27.0,7.919415094234325,6.955198526382446
317,40,40.0,7.922415614128113,6.955198526382446
318,64,64.0,7.92031828686595,6.955198526382446
319,32,32.0,7.916892163455486,6.955198526382446
320,28,28.0,7.919499269553593,6.955198526382446
321,33,33.0,7.91786037791859,6.955198526382446
322,47,47.0,7.9189871118423785,6.955198526382446
323,54,54.0,7.9374273573910745,6.955198526382446
324,48,48.0,7.928335910042127,6.955198526382446
325,89,89.0,8.081242759576005,7.51002641206377
326,47,47.0,8.557548330185261,7.923427581787109
327,40,40.0,8.776210606098175,7.923427581787109
328,58,58.0,8.831900859701223,7.923427581787109
329,45,45.0,8.829059420691596,7.923427581787109
330,56,56.0,8.845227794987816,7.923427581787109
331,43,43.0,8.86050133372462,7.923427581787109
332,100,100.0,8.861536178588867,7.923427581787109
333,49,49.0,8.865236837036756,7.923427581787109
334,52,52.0,8.853208129222576,7.923427581787109
335,45,45.0,8.864057297176785,7.923427581787109
336,92,92.0,8.863660475482112,7.923427581787109
337,60,60.0,8.87007285753886,7.923427581787109
338,35,35.0,8.865127508980887,7.923427581787109
339,37,37.0,8.896018814396214,8.184997764793602
340,76,76.0,9.350065814821344,8.891237258911133
341,45,45.0,9.722767554389106,8.891237258911133
342,43,43.0,9.785597668137662,8.891237258911133
343,46,46.0,9.788003714188285,8.891237258911133
344,57,57.0,9.800640691790665,8.891237258911133
345,49,49.0,9.806702964159907,8.891237258911133
346,56,56.0,9.80612370797566,8.891237258911133
347,96,96.0,9.815678959091505,8.891237258911133
348,47,47.0,9.817695769857853,8.891237258911133
349,128,128.0,9.820267785340548,8.891237258911133
350,42,42.0,9.820082585016886,8.891237258911133
351,53,53.0,9.82468984711845,8.891237258911133
352,37,37.0,9.816617862598315,8.891237258911133
353,54,54.0,9.992916327935678,9.564983871248034
354,42,42.0,10.411268393198648,9.824117183685303
355,42,42.0,10.658394768124534,9.824117183685303
356,44,44.0,10.715042200955478,9.824117183685303
357,46,46.0,10.730722074923309,9.824117183685303
358,66,66.0,10.730154918901848,9.824117183685303
359,79,79.0,10.73367363893533,9.824117183685303
360,94,94.0,10.742641048228487,9.824117183685303
361,45,45.0,10.746919515397813,9.824117183685303
362,43,43.0,10.74321702469227,9.824117183685303
363,71,71.0,10.745443532164668,9.824117183685303
364,53,53.0,10.740300151537049,9.824117183685303
365,98,98.0,10.744664051094833,9.824117183685303
366,60,60.0,10.800131503740946,10.158732477823893
367,48,48.0,11.2287444571654,10.736704349517822
368,69,69.0,11.555778537971387,10.736704349517822
369,61,61.0,11.62223379729224,10.736704349517822
370,90,90.0,11.636822409100002,10.736704349517822
371,100,100.0,11.645026698112488,10.736704349517822
372,67,67.0,11.652144353781173,10.736704349517822
373,182,182.0,11.65551934661446,10.736704349517822
374,132,132.0,11.657766941821937,10.736704349517822
375,139,139.0,12.087066526893231,11.460980130614137
376,66,66.0,12.530236330899326,11.651925563812256
377,53,53.0,12.540124587292942,11.651925563812256
378,63,63.0,12.533944690038288,11.651925563812256
379,77,77.0,12.547330552881414,11.651925563812256
380,89,89.0,12.549844693601802,11.651925563812256
381,151,151.0,12.554002092374082,11.651925563812256
382,74,74.0,12.560343349302137,11.651925563812256
383,65,65.0,12.564002125079815,11.651925563812256
384,114,114.0,12.761497727611609,12.142268841726738
385,94,94.0,13.390367649971171,12.553524494171143
386,94,94.0,13.447264940180677,12.553524494171143
387,73,73.0,13.451585567160828,12.553524494171143
388,98,98.0,13.456367283451314,12.553524494171143
389,65,65.0,13.462154410435604,12.553524494171143
390,89,89.0,13.452048521363333,12.553524494171143
391,138,138.0,13.467095088267673,12.553524494171143
392,111,111.0,13.508655238795924,12.751979789218387
393,97,97.0,14.160724900432468,13.471380233764648
394,103,103.0,14.332927314980516,13.471380233764648
395,130,130.0,14.35062668140118,13.471380233764648
396,163,163.0,14.356995029683494,13.471380233764648
397,65,65.0,14.35932926764855,13.471380233764648
398,91,91.0,14.364989961896624,13.471380233764648
399,98,98.0,14.368410232115766,13.471380233764648
400,156,156.0,14.861921218725351,14.198960099464808
401,105,105.0,15.222582889738536,14.365100383758545
402,200,200.0,15.232366786003112,14.365100383758545
403,128,128.0,15.241891600191593,14.365100383758545
404,60,60.0,15.239015690485637,14.365100383758545
405,80,80.0,15.240057575702668,14.365100383758545
406,63,63.0,15.242211447821724,14.365100383758545
407,113,113.0,15.571742099998271,14.958389851899273
408,99,99.0,16.07975786382502,15.247228145599365
409,130,130.0,16.099004650115965,15.247228145599365
410,62,62.0,16.10661740456858,15.247228145599365
411,53,53.0,16.103181982940097,15.247228145599365
412,57,57.0,16.108528388173955,15.247228145599365
413,52,52.0,16.109248638153076,15.247228145599365
414,43,43.0,16.11578519954238,15.247228145599365
415,55,55.0,16.109004783630372,15.247228145599365
416,58,58.0,16.114675472522602,15.247228145599365
417,48,48.0,16.11099116007487,15.247228145599365
418,42,42.0,16.11015776225499,15.247228145599365
419,39,39.0,16.173706910549065,15.560755057212633
420,55,55.0,16.671314985101873,16.120624542236328
421,53,53.0,16.954918267591943,16.120624542236328
422,35,35.0,16.974731418064664,16.120624542236328
423,30,30.0,16.974201520284016,16.120624542236328
424,47,47.0,16.98236392406707,16.120624542236328
425,43,43.0,16.98767258400141,16.120624542236328
426,28,28.0,16.986476591655187,16.120624542236328
427,33,33.0,16.995800278403543,16.120624542236328
428,24,24.0,16.988799691200256,16.120624542236328
429,27,27.0,16.992400310657644,16.120624542236328
430,23,23.0,16.993079931839652,16.120624542236328
431,50,50.0,16.994810028076174,16.120624542236328
432,22,22.0,16.99513071233576,16.120624542236328
433,24,24.0,16.9903244972229,16.120624542236328
434,27,27.0,16.996017844588668,16.120624542236328
435,42,42.0,16.995177632286435,16.120624542236328
436,24,24.0,16.991943359375,16.120624542236328
437,20,20.0,16.995605278015137,16.120624542236328
438,12,12.0,16.999941031138103,16.120624542236328
439,21,21.0,16.99532735915411,16.120624542236328
440,22,22.0,17.000377308238637,16.120624542236328
441,8,8.0,17.000423550605774,16.120624542236328
442,12,12.0,16.985739707946777,16.120624542236328
443,11,11.0,16.994181806390937,16.120624542236328
444,28,28.0,16.998855113983154,16.120624542236328
445,25,25.0,16.99370491027832,16.120624542236328
446,36,36.0,16.9943425655365,16.120624542236328
447,9,9.0,17.02563084496392,16.603865093655056
448,32,32.0,17.34129497408867,16.99045753479004
449,38,38.0,17.690354196648848,16.99045753479004
450,32,32.0,17.83818945288658,16.99045753479004
451,20,20.0,17.845687103271484,16.99045753479004
452,25,25.0,17.8550728225708,16.99045753479004
453,29,29.0,17.86446548330373,16.99045753479004
454,18,18.0,17.864623228708904,16.99045753479004
455,17,17.0,17.862260145299576,16.99045753479004
456,14,14.0,17.865142481667654,16.99045753479004
457,18,18.0,17.86200624042087,16.99045753479004
458,23,23.0,17.863140396449875,16.99045753479004
459,16,16.0,17.86408281326294,16.99045753479004
460,16,16.0,17.865218997001648,16.99045753479004
461,13,13.0,17.873848621661846,16.99045753479004
462,12,12.0,17.869378169377644,16.99045753479004
463,10,10.0,17.869506359100342,16.99045753479004
464,11,11.0,17.87257333235307,16.99045753479004
465,11,11.0,17.863384853709828,16.99045753479004
466,8,8.0,17.873135924339294,16.99045753479004
467,10,10.0,17.877821731567384,16.99045753479004
468,9,9.0,17.87759526570638,16.99045753479004
469,10,10.0,17.878362464904786,16.99045753479004
470,8,8.0,17.877084255218506,16.99045753479004
471,9,9.0,17.8805963728163,16.99045753479004
472,9,9.0,17.867894808451336,16.99045753479004
473,8,8.0,17.870441555976868,16.99045753479004
474,10,10.0,17.87085657119751,16.99045753479004
475,10,10.0,17.87015438079834,16.99045753479004
476,10,10.0,17.86210355758667,16.99045753479004
477,10,10.0,17.8720344543457,16.99045753479004
478,11,11.0,17.878736235878684,16.99045753479004
479,16,16.0,17.873632311820984,16.99045753479004
480,9,9.0,17.861926820543076,16.99045753479004
481,19,19.0,17.868989091170462,16.99045753479004
482,10,10.0,17.867672729492188,16.99045753479004
483,18,18.0,17.86936812930637,16.99045753479004
484,17,17.0,17.86622378405403,16.99045753479004
485,20,20.0,17.867199897766113,16.99045753479004
486,11,11.0,17.868032108653676,16.99045753479004
487,25,25.0,17.87370475769043,16.99045753479004
488,17,17.0,17.864047891953412,16.99045753479004
489,19,19.0,17.86875403554816,16.99045753479004
490,9,9.0,17.863089561462402,16.99045753479004
491,17,17.0,17.86360970665427,16.99045753479004
492,8,8.0,17.868146419525146,16.99045753479004
493,9,9.0,17.86907302008735,16.99045753479004
494,11,11.0,17.87453373995694,16.99045753479004
495,12,12.0,17.87122877438863,16.99045753479004
496,10,10.0,17.881037330627443,16.99045753479004
497,9,9.0,17.87071461147732,16.99045753479004
498,14,14.0,17.866663319723948,16.99045753479004
499,12,12.0,17.865193287531536,16.99045753479004
500,9,9.0,17.8643675910102,16.99045753479004
501,12,12.0,17.87148706118266,16.99045753479004
502,16,16.0,17.9751797914505,17.607873022556305
503,16,16.0,18.227383315563202,17.888516426086426
504,18,18.0,18.42333475748698,17.888516426086426
505,22,22.0,18.603473013097588,17.888516426086426
506,16,16.0,18.716675519943237,17.888516426086426
507,16,16.0,18.745128571987152,17.888516426086426
508,23,23.0,18.738340502199918,17.888516426086426
509,16,16.0,18.748947858810425,17.888516426086426
510,16,16.0,18.754762887954712,17.888516426086426
511,22,22.0,18.76094744422219,17.888516426086426
512,17,17.0,18.759870697470273,17.888516426086426
513,22,22.0,18.762998537583783,17.888516426086426
514,19,19.0,18.76907589561061,17.888516426086426
515,13,13.0,18.767059472891,17.888516426086426
516,12,12.0,18.762407700220745,17.888516426086426
517,22,22.0,18.76598293131048,17.888516426086426
518,19,19.0,18.758708100569876,17.888516426086426
519,14,14.0,18.760868344988143,17.888516426086426
520,17,17.0,18.77191936268526,17.888516426086426
521,15,15.0,18.772518603006997,17.888516426086426
522,15,15.0,18.769908714294434,17.888516426086426
523,15,15.0,18.775021680196126,17.888516426086426
524,12,12.0,18.771195650100708,17.888516426086426
525,17,17.0,18.77645066205193,17.888516426086426
526,13,13.0,18.76557152087872,17.888516426086426
527,18,18.0,18.76542584101359,17.888516426086426
528,19,19.0,18.779353543331748,17.888516426086426
529,19,19.0,18.76921016291568,17.888516426086426
530,17,17.0,18.75878193799187,17.888516426086426
531,22,22.0,18.77316600626165,17.888516426086426
532,9,9.0,18.765643225775825,17.888516426086426
533,13,13.0,18.76839204934927,17.888516426086426
534,16,16.0,18.765092730522156,17.888516426086426
535,17,17.0,18.770708252401914,17.888516426086426
536,12,12.0,18.76679189999898,17.888516426086426
537,18,18.0,18.764101452297634,17.888516426086426
538,15,15.0,18.76929963429769,17.888516426086426
539,14,14.0,18.770831516810826,17.888516426086426
540,15,15.0,18.772514851888022,17.888516426086426
541,17,17.0,18.76901121700511,17.888516426086426
542,14,14.0,18.7650534084865,17.888516426086426
543,10,10.0,18.75416612625122,17.888516426086426
544,12,12.0,18.77774707476298,17.888516426086426
545,13,13.0,18.769791016211876,17.888516426086426
546,18,18.0,18.775991174909805,17.888516426086426
547,16,16.0,18.75550526380539,17.888516426086426
548,16,16.0,18.772404193878174,17.888516426086426
549,13,13.0,18.769209715036247,17.888516426086426
550,11,11.0,18.769575985995207,17.888516426086426
551,15,15.0,18.75756753285726,17.888516426086426
552,20,20.0,18.934408235549927,18.642130899429322
553,22,22.0,19.229117610237815,18.775121688842773
554,18,18.0,19.429529931810166,18.775121688842773
555,15,15.0,19.54154504140218,18.775121688842773
556,20,20.0,19.603736686706544,18.775121688842773
557,22,22.0,19.61987083608454,18.775121688842773
558,14,14.0,19.62436137880598,18.775121688842773
559,12,12.0,19.618181308110554,18.775121688842773
560,15,15.0,19.62965094248454,18.775121688842773
561,16,16.0,19.630519449710846,18.775121688842773
