epoch,q-online-value,q-target-value,epsilon
1.0,0.07050337071268586,0.05600536802194256,0.9993666027087532
2.0,-0.009200864617014304,0.08337924805528019,0.9987336106620807
3.0,0.3728045059251599,0.11593576516861503,0.9981010236007088
4.0,0.46360003179870546,0.10020650504338846,0.9974688412655301
5.0,0.41116991778835654,0.13549489670185721,0.9968370633976026
6.0,0.6015142379328609,0.11173055487779493,0.99620568973815
7.0,0.8107218998484313,0.06040333377677598,0.9955747200285618
8.0,0.9576111165806651,0.10694151333154878,0.9949441540103927
9.0,0.9799429718405008,0.04717312111688443,0.9943139914253627
10.0,1.0991538548842072,0.10168676121975295,0.9936842320153575
11.0,1.1504147723317146,0.11202881932695163,0.9930548755224275
12.0,1.122399378567934,0.07585115948313614,0.9924259216887882
13.0,1.1465207133442163,0.6013773395316093,0.9917973702568201
14.0,1.4194045029580593,1.1308166179805994,0.9911692209690687
15.0,1.6964502800256014,1.135599546134472,0.9905414735682438
16.0,1.8145192544907331,1.0973797235637903,0.9899141277972203
17.0,1.9967656210064888,1.1094953119754791,0.9892871833990372
18.0,2.0866778511554003,1.1194774862378836,0.988660640116898
19.0,2.0911870151758194,1.142165930941701,0.9880344976941708
20.0,2.071639697998762,1.118896059691906,0.9874087558743876
21.0,2.2059342078864574,1.18750773742795,0.9867834144012444
22.0,2.0891419760882854,1.1132804825901985,0.9861584730186014
23.0,2.103052791208029,1.1131723169237375,0.9855339314704826
24.0,2.0727092511951923,1.1188160795718431,0.9849097895010757
25.0,2.1226381435990334,1.140342727303505,0.9842860468547323
26.0,2.2816203236579895,2.0860052797943354,0.9836627032759672
27.0,2.5981852784752846,2.0808466970920563,0.9830397585094591
28.0,2.882727213203907,2.0952142402529716,0.9824172123000495
29.0,2.939963072538376,2.0717006474733353,0.9817950643927439
30.0,3.0039883479475975,2.0908868722617626,0.9811733145327101
31.0,2.9875529296696186,2.0709978472441435,0.9805519624652796
32.0,2.997818097472191,2.0819671116769314,0.9799310079359465
33.0,2.977009743452072,2.0772838350385427,0.9793104506903678
34.0,2.9587446190416813,2.066904766485095,0.9786902904743632
35.0,2.951535239815712,2.0667275469750166,0.9780705270339151
36.0,2.9730280116200447,2.0812140963971615,0.9774511601151684
37.0,3.065398696810007,2.098298206925392,0.9768321894644305
38.0,3.0312878638505936,2.51701981946826,0.9762136148281708
39.0,3.3678229823708534,2.970246072858572,0.9755954359530213
40.0,3.6857801638543606,2.927374493330717,0.974977652585776
41.0,3.8625186644494534,2.990206442773342,0.9743602644733905
42.0,3.76557395234704,2.903503481298685,0.973743271362983
43.0,3.996246438473463,3.0944368168711662,0.9731266730018328
44.0,3.990464061498642,3.071408797055483,0.9725104691373814
45.0,3.8691942431032658,2.999429702758789,0.9718946595172315
46.0,3.8758473061025143,2.9872466884553432,0.9712792438891477
47.0,3.9256078861653805,3.024486556649208,0.9706642220010555
48.0,3.918101467192173,3.014566097408533,0.9700495936010421
49.0,3.929659280925989,3.025923654437065,0.9694353584373557
50.0,3.9371766932308674,3.057461202144623,0.9688215162584056
51.0,4.2019712924957275,3.9182388707995415,0.9682080668127618
52.0,4.32551858946681,3.7582888528704643,0.9675950098491557
53.0,4.7231125831604,3.866105955094099,0.9669823451164791
54.0,4.8039257526397705,3.9485582038760185,0.9663700723637842
55.0,4.741666819900274,3.8704135306179523,0.9657581913402845
56.0,4.604089934378862,3.747327324002981,0.9651467017953533
57.0,4.7936649434268475,3.8999994099140167,0.9645356034785244
58.0,4.6890353336930275,3.805858563631773,0.9639248961394922
59.0,4.754888858646154,3.846097443252802,0.9633145795281107
60.0,4.843236654996872,3.9301663413643837,0.9627046533943944
61.0,4.736363869160414,3.840334013104439,0.9620951174885173
62.0,4.877762861549854,3.9346557706594467,0.9614859715608137
63.0,4.522917732596397,3.9584121108055115,0.9608772153617773
64.0,5.31897896528244,4.781351078301668,0.9602688486420616
65.0,5.621321260929108,4.84311905503273,0.9596608711524797
66.0,5.643147423863411,4.784578770399094,0.9590532826440038
67.0,5.661213636398315,4.80390840023756,0.9584460828677659
68.0,5.582502618432045,4.72956020757556,0.9578392715750567
69.0,5.642551526427269,4.7676488645374775,0.9572328485173263
70.0,5.598629727959633,4.786070916801691,0.956626813446184
71.0,5.54904243350029,4.651579987257719,0.9560211661133976
72.0,5.763181567192078,4.850012719631195,0.9554159062708942
73.0,5.6295850574970245,4.7736897096037865,0.9548110336707593
74.0,5.722836077213287,4.8286560624837875,0.9542065480652367
75.0,5.523514024913311,4.698204204440117,0.9536024492067297
76.0,5.975947760045528,5.657750315964222,0.952998736847799
77.0,6.198198139667511,5.4988731518387794,0.952395410741164
78.0,6.714079774916172,5.882929466664791,0.9517924706397025
79.0,6.508198708295822,5.6940382197499275,0.9511899162964501
80.0,6.466106079518795,5.62083063274622,0.9505877474646006
81.0,6.617905184626579,5.7774074748158455,0.9499859638975057
82.0,6.472051620483398,5.638843312859535,0.9493845653486745
83.0,6.722091607749462,5.8439652398228645,0.9487835515717746
84.0,6.5317995846271515,5.68433029204607,0.9481829223206305
85.0,6.456402972340584,5.622265629470348,0.9475826773492245
86.0,6.3030063807964325,5.476107649505138,0.9469828164116963
87.0,6.5565324649214745,5.687032766640186,0.9463833392623429
88.0,6.594013683497906,6.103578943759203,0.9457842456556181
89.0,7.124005287885666,6.5822935700416565,0.9451855353461336
90.0,7.185586638748646,6.382944360375404,0.9445872080886573
91.0,7.108858667314053,6.292917460203171,0.9439892636381145
92.0,6.998196005821228,6.2116754949092865,0.9433917017495872
