epoch,q-online-value,q-target-value,epsilon
1.0,0.25267291894124355,0.0,0.9386249495354222
2.0,0.29266371787525713,0.0,0.8810548453531973
3.0,0.5703424783423543,0.0,0.8270537998067655
4.0,0.7180292923003435,0.0,0.7764005491043259
5.0,0.8691630456596613,0.0,0.7288875467029541
6.0,1.8532867906615138,0.0,0.6843201129077516
7.0,1.5788804423063993,0.0,0.6425156371915971
8.0,1.8906244225800037,0.0,0.603302829967083
9.0,2.4423510041087866,0.0,0.5665210207448542
10.0,2.939439233392477,0.0,0.5320194998026181
11.0,3.095622006803751,0.0,0.49965690066738644
12.0,4.040276013314724,0.0,0.46930062088073027
13.0,4.027305968105793,0.0,0.4408262786736931
14.0,5.363745998591185,0.0,0.41411720332514346
15.0,5.277111392468214,0.0,0.38906395711536096
16.0,5.375848267227411,0.0,0.3655638869161105
17.0,6.911992471665144,0.0,0.3435207035798906
18.0,6.988667152822018,0.0,0.32284408740494386
19.0,7.570609018206596,0.0,0.3034493180594659
20.0,7.634969107806683,0.0,0.2852569274486622
21.0,8.396911099553108,0.0,0.2681923741023124
22.0,8.733377076685429,0.0,0.25218573774867753
23.0,8.328145056962967,0.0,0.2371714328232976
24.0,8.82737746834755,0.0,0.2230879397388124
25.0,9.048942498862743,0.0,0.20987755281470882
26.0,9.243079736828804,0.0,0.19748614383416432
27.0,9.618333823978901,0.0,0.18586294025918362
28.0,9.810858696699142,0.0,0.1749603171952882
29.0,9.76336345076561,0.0,0.16473360225335532
30.0,9.62107752263546,0.0,0.15514089250904667
31.0,9.688372418284416,0.0,0.14614288280983795
32.0,9.886869296431541,0.0,0.1377027047261542
33.0,9.823692798614502,0.0,0.12978577548672915
34.0,10.09104223549366,0.0,0.12235965627921742
35.0,10.274411231279373,0.0,0.11539391933546027
36.0,10.311698868870735,0.0,0.10886002325680014
37.0,10.470874831080437,0.0,0.10273119606860276
38.0,10.81482894718647,0.0,0.09698232552481371
39.0,10.923419550061226,0.0,0.09158985621308463
40.0,11.103464543819427,0.0,0.08653169303886674
41.0,11.347589045763016,0.0,0.08178711069300812
