episode,reward,q-online-value,q-target-value
1,11.0,-0.0005367059516720473,0.008659766673226842
2,27.0,0.04593348344787955,0.0018540482126991264
3,37.0,0.044774884060025215,0.002919021982233971
4,20.0,0.0323698128014803,0.015111432215344394
5,15.0,0.024425284788012504,0.014029842596501111
6,29.0,0.04639541879296303,0.01493544222874334
7,11.0,0.03452218115329742,0.013903093978588004
8,17.0,0.04029913388192654,0.011652208715677261
9,17.0,0.05143149137496948,0.013871805563103407
10,10.0,0.035965828001499174,0.009984779534861446
11,22.0,0.06568800956010819,0.001964151202701032
12,12.0,0.045166848599910735,0.0098330616671592
13,15.0,0.05613733232021332,0.01057019092142582
14,30.0,0.08951538622379303,0.007972579072229565
15,89.0,0.5961047706007957,0.15759172564547044
16,23.0,0.10777696132659913,0.01396539187990129
17,18.0,0.08524851351976395,0.010960992560721933
18,17.0,0.09036262422800063,0.013225224970374256
19,15.0,0.08533996105194092,0.013310157137457281
20,10.0,0.05978714644908905,0.010003053731052204
21,15.0,0.08876738786697387,0.01336713301105192
22,17.0,0.09902572840452194,0.013759671081788837
23,9.0,0.059174109697341916,0.010665845890180208
24,30.0,0.15644097238779067,0.01135984505759552
25,11.0,0.06574214041233063,0.010111622603144497
26,10.0,0.0580830779671669,0.008949795179069043
27,14.0,0.08516135573387146,0.012323745718167628
28,13.0,0.07690519630908967,0.011392344902269542
29,13.0,0.07904811680316925,0.012686707994434982
30,13.0,0.07669543981552124,-0.002636068207793869
31,14.0,0.087224440574646,0.014056084939074936
32,11.0,0.06763874232769013,0.011455263020470738
33,12.0,0.07773271083831787,0.014448514943942427
34,20.0,0.11194663107395172,0.01229941523168236
35,18.0,0.10887077569961548,0.014102462532464414
36,17.0,0.09904011070728302,0.01181608194950968
37,10.0,0.060741280913352964,0.009117155531421305
38,8.0,0.049135260581970215,0.008331535318866372
39,14.0,0.08685511887073517,0.013774878543335945
40,10.0,0.06422844171524048,0.013516526822932064
41,14.0,0.08632905721664429,0.013658045800984836
42,10.0,0.059255164265632626,0.008787459553568624
43,9.0,0.05563419938087463,0.011041441787965596
44,14.0,0.08170506894588471,0.01097433105664095
45,9.0,0.05648903906345368,0.0112654230336193
46,14.0,0.08334467232227326,0.011143400638829917
47,23.0,0.13941320538520813,0.10428955678362399
48,11.0,0.08173087179660797,0.06774189114570618
49,13.0,0.10247320592403412,0.08071618676185607
50,10.0,0.08939156353473664,0.06506519019603729
51,13.0,0.1136221343278885,0.08062334477901459
52,10.0,0.0928608775138855,0.0627871835231781
53,10.0,0.09175820589065552,0.06117476165294647
54,12.0,0.1162496030330658,0.07491621375083923
55,20.0,0.17917764604091643,0.1157509508728981
56,12.0,0.12565126180648803,0.07618366122245789
57,14.0,0.14016167640686036,0.08604491531848907
58,11.0,0.10637968301773071,0.06571398854255676
59,11.0,0.11510468542575836,0.06933706521987915
60,14.0,0.133474463224411,0.08243984460830689
61,18.0,0.17693953156471254,0.10569821119308472
62,11.0,0.1105613225698471,0.06648779928684234
63,18.0,0.18328780055046082,0.10662136554718017
64,13.0,0.1318383437395096,0.0773709362745285
65,13.0,0.13728485345840455,0.08128570318222046
66,9.0,0.0941483199596405,0.05552465200424194
67,12.0,0.1284976589679718,0.07582118332386018
68,9.0,0.09356073260307313,0.05476099491119385
69,9.0,0.09544793009757996,0.05554984152317047
70,10.0,0.10462530493736268,0.06142365276813507
71,12.0,0.12681153416633606,0.0749726527929306
72,10.0,0.10695242643356323,0.06208924889564514
73,12.0,0.1293993604183197,0.07399990320205689
74,14.0,0.1474622094631195,0.08285031467676163
75,14.0,0.14926337599754333,0.08404332220554352
76,12.0,0.12688164114952089,0.07059153199195861
77,10.0,0.10884912014007568,0.06436017453670502
78,16.0,0.17305827975273133,0.0958828216791153
79,9.0,0.09789530277252197,0.057132180333137515
80,18.0,0.1950940752029419,0.10990927636623382
81,10.0,0.10695043087005615,0.06413957595825195
82,10.0,0.10921665906906128,0.06419340431690217
83,18.0,0.1945679134130478,0.10744906008243561
84,13.0,0.14060333967208863,0.0775116342306137
85,16.0,0.1727580237388611,0.09850004553794861
86,10.0,0.10799249529838562,0.06452013611793518
87,9.0,0.09486262798309326,0.056743828654289244
88,9.0,0.09686608672142029,0.05701466739177704
89,13.0,0.13989075839519502,0.08032293438911438
90,10.0,0.1063547396659851,0.06338500022888184
91,12.0,0.12769149422645568,0.0751528400182724
92,13.0,0.14059874415397644,0.08217886209487915
93,9.0,0.09723889827728271,0.05705166518688202
94,12.0,0.12810882031917573,0.07459576845169068
95,9.0,0.09735790610313416,0.05696626484394073
96,17.0,0.1848619031906128,0.10256220757961274
97,17.0,0.18280485033988952,0.10381932854652405
98,8.0,0.08566653609275818,0.049212572574615476
99,12.0,0.1286574298143387,0.0737699669599533
100,9.0,0.08948646903038025,0.04400072008371353
101,9.0,0.09810364961624146,0.05733007848262787
102,10.0,0.1063142603635788,0.06120869576931
103,13.0,0.1372504860162735,0.07902876377105712
104,10.0,0.1094620829820633,0.06483097791671753
105,14.0,0.14931539535522462,0.08144260108470917
106,11.0,0.11877962052822114,0.06964163839817047
107,11.0,0.11817019999027252,0.06535813987255096
108,8.0,0.08508254408836365,0.04941315293312073
109,11.0,0.11859785258769989,0.06773796021938323
110,17.0,0.18330214202404022,0.1039597299695015
111,9.0,0.09663005590438843,0.05646354496479034
112,10.0,0.10919323146343231,0.06487221837043762
113,9.0,0.09900505661964416,0.08052630960941315
114,8.0,0.09207537770271301,0.08520058929920196
115,10.0,0.1230515456199646,0.10786584615707398
116,8.0,0.0987058162689209,0.08537137567996979
117,13.0,0.16935713171958924,0.14161316633224488
118,9.0,0.12000091552734375,0.09688333511352538
119,8.0,0.1066853165626526,0.0849254584312439
120,9.0,0.12290169715881348,0.09616752088069916
121,10.0,0.1434240984916687,0.10943546593189239
122,9.0,0.12206094741821288,0.09565679371356964
123,10.0,0.13994592428207397,0.10838456511497498
124,9.0,0.12647772431373597,0.09712420284748077
125,9.0,0.12624431252479554,0.09571154356002808
126,12.0,0.16914135932922364,0.12950944602489473
127,9.0,0.12763827681541443,0.09737162113189697
128,11.0,0.15801336884498596,0.11869448184967041
129,12.0,0.17224873065948487,0.1282968431711197
130,11.0,0.16133790493011474,0.1186745035648346
131,11.0,0.15847049236297608,0.11753399074077606
132,9.0,0.12920377492904664,0.09587113499641418
133,16.0,0.2369719934463501,0.17250382363796235
134,14.0,0.20603997945785524,0.15033096611499785
135,10.0,0.14722106218338013,0.10945162177085876
136,10.0,0.14446360468864441,0.10812633454799653
137,11.0,0.16143521785736084,0.11776851892471313
138,15.0,0.22524282217025757,0.16465815365314485
139,10.0,0.14651190996170044,0.10863531112670899
140,17.0,0.2563905704021454,0.18484360873699188
141,10.0,0.14773087739944457,0.1093268883228302
142,12.0,0.1785520076751709,0.12866416394710542
143,9.0,0.1313542640209198,0.09543083429336548
144,12.0,0.17700116515159606,0.1304575037956238
145,11.0,0.16415104866027833,0.1205593454837799
146,10.0,0.14689297914505006,0.10847738206386566
147,11.0,0.16116353154182433,0.11948127090930939
148,12.0,0.17867921829223632,0.12818871855735778
149,12.0,0.1798967754840851,0.13031280279159546
150,10.0,0.14911844372749328,0.10657281816005706
151,10.0,0.14699755787849425,0.10848422408103943
152,9.0,0.13229046821594237,0.09670207142829895
153,10.0,0.14746925950050355,0.10597954571247101
154,12.0,0.1792961311340332,0.13055941283702852
155,9.0,0.13222611904144288,0.09618685662746429
156,11.0,0.15988139033317567,0.11942134857177734
157,8.0,0.11597684264183045,0.08608815133571625
158,10.0,0.1463319456577301,0.10831294238567352
159,9.0,0.12967074871063233,0.09567046642303467
160,10.0,0.14598354578018188,0.10851089000701904
161,9.0,0.13269630432128907,0.09735666394233704
162,9.0,0.12814115166664122,0.09590767443180084
163,11.0,0.16003558039665222,0.11714622437953949
164,10.0,0.14562278389930725,0.10826276123523712
165,11.0,0.16188179850578308,0.11984337449073791
166,12.0,0.18204766869544983,0.13145757853984832
167,10.0,0.14441566348075865,0.10726740598678589
168,11.0,0.16298009514808653,0.12058535814285279
169,11.0,0.16475989699363708,0.1208226203918457
170,9.0,0.1322186577320099,0.0972020846605301
171,10.0,0.14384284973144532,0.10767649412155152
172,9.0,0.12882631063461303,0.09655820667743682
173,9.0,0.13106486439704895,0.09709862053394318
174,10.0,0.14773232102394104,0.10738779842853546
175,8.0,0.11608351588249206,0.08483442068099975
176,9.0,0.1272636342048645,0.09524383842945099
177,8.0,0.1173399543762207,0.08585255026817322
178,9.0,0.13283377885818481,0.0973697179555893
179,9.0,0.13154284477233888,0.09681053519248962
180,9.0,0.13272146821022035,0.09735412955284119
181,10.0,0.1448302972316742,0.10828623950481414
182,9.0,0.12766319513320923,0.094872527718544
183,9.0,0.13130470395088195,0.09612428784370422
184,8.0,0.11769676685333252,0.08497100830078125
185,9.0,0.12973026156425477,0.0957607388496399
186,10.0,0.14929295778274537,0.11011912643909455
187,9.0,0.1332000708580017,0.09722894906997681
188,9.0,0.13086897015571594,0.09575222551822662
189,9.0,0.13417353391647338,0.09769978344440461
190,9.0,0.12849894642829895,0.09567192554473877
191,10.0,0.14399950981140136,0.10725462555885315
192,9.0,0.13588246703147888,0.11690236806869507
193,9.0,0.14041382551193238,0.13033840537071228
194,9.0,0.14583642959594725,0.13176852226257324
195,10.0,0.16705379724502564,0.14631108403205872
196,9.0,0.14980987310409546,0.12941486120224
197,8.0,0.1351670515537262,0.11771875262260437
198,8.0,0.13323806643486022,0.11600826859474182
199,11.0,0.1905606782436371,0.16153538584709168
200,8.0,0.13822827935218812,0.11741388440132142
201,11.0,0.2000850522518158,0.16957134127616882
202,10.0,0.17624762654304504,0.14837753653526306
203,9.0,0.15750260710716246,0.13252429723739623
204,8.0,0.14056817412376404,0.11736320853233337
205,8.0,0.13884225130081176,0.11613212704658508
206,9.0,0.15620490670204162,0.13173144340515136
207,10.0,0.17583378076553344,0.14652665853500366
208,10.0,0.17805193185806276,0.1486649262905121
209,10.0,0.1814165508747101,0.1512074863910675
210,9.0,0.16326249837875367,0.13454277753829957
211,10.0,0.1780965781211853,0.1463085901737213
212,12.0,0.2238294494152069,0.18241875886917114
213,9.0,0.15870782852172852,0.13026199817657472
214,10.0,0.18084433794021607,0.14881874680519103
215,11.0,0.19861919403076173,0.16396636962890626
216,11.0,0.19628148436546325,0.16264199256896972
217,10.0,0.17859331727027894,0.14707151889801026
218,9.0,0.15858867287635803,0.1299468147754669
219,9.0,0.1607205331325531,0.13255765557289123
220,11.0,0.1992132270336151,0.16149984717369079
221,9.0,0.15764946460723878,0.12956323146820067
222,9.0,0.15788318157196046,0.13035835981369018
223,8.0,0.13944904088974,0.11544837474822998
224,8.0,0.13902056455612183,0.11436015963554383
225,9.0,0.15725717306137085,0.1292044234275818
226,12.0,0.22588361620903016,0.18134285688400267
227,13.0,0.23957383513450622,0.19541087865829468
228,12.0,0.2189213490486145,0.18116326808929442
229,11.0,0.2028727388381958,0.16588181972503663
230,9.0,0.15962017297744752,0.1301143515110016
231,8.0,0.1421367943286896,0.11656590223312378
232,10.0,0.18249656319618224,0.1495069420337677
233,10.0,0.17953270316123962,0.1476774024963379
234,9.0,0.15983089685440063,0.1316182518005371
235,10.0,0.1866489005088806,0.15238187432289124
236,10.0,0.17827747344970704,0.14716554403305054
237,9.0,0.15921602249145508,0.1304501175880432
238,10.0,0.18267285346984863,0.1492179787158966
239,10.0,0.18405999898910522,0.15052973508834838
240,10.0,0.18399592518806457,0.15063899755477905
241,10.0,0.18446457386016846,0.14971045136451722
242,9.0,0.1590622866153717,0.13051536917686463
243,8.0,0.14151775121688842,0.11658602118492127
244,10.0,0.1780066442489624,0.1487724721431732
245,10.0,0.1763384920358658,0.14575164794921874
246,10.0,0.17304717302322387,0.1435831993818283
247,10.0,0.1825176978111267,0.1503012239933014
248,11.0,0.19399657130241393,0.15782510638237
249,12.0,0.22175530791282655,0.1786079251766205
250,10.0,0.1842300248146057,0.1498362350463867
251,10.0,0.17969878673553466,0.1473374629020691
252,10.0,0.1858615279197693,0.15124012351036073
253,9.0,0.16112505674362182,0.13294077157974243
254,9.0,0.15868034958839417,0.13062177062034608
255,9.0,0.16167180180549623,0.13280753016471863
256,10.0,0.18484823226928712,0.14785703659057617
257,10.0,0.1777293050289154,0.14666253566741944
258,8.0,0.1467059862613678,0.11836054921150208
259,10.0,0.1799699366092682,0.1459126341342926
260,8.0,0.14335935950279236,0.11660728931427002
261,9.0,0.16316774129867553,0.13382807850837708
262,10.0,0.18800344467163085,0.15058993577957153
263,9.0,0.1548120141029358,0.12832869172096253
264,10.0,0.18217968702316284,0.14853075861930848
265,9.0,0.16154184818267822,0.13204698801040649
266,11.0,0.19819045901298524,0.16162015676498412
267,10.0,0.17955773949623108,0.1477365529537201
268,9.0,0.15804918885231017,0.1310944139957428
269,10.0,0.17731144070625304,0.14657668232917787
270,8.0,0.14197966694831848,0.11603942394256592
271,10.0,0.17389785289764403,0.14443023800849913
272,11.0,0.1963902485370636,0.1615632653236389
273,11.0,0.19896840691566467,0.1611672329902649
274,10.0,0.1806023371219635,0.14784104704856874
275,11.0,0.2035724538564682,0.1954771399497986
276,9.0,0.17045812487602233,0.15939037799835204
277,10.0,0.19825977563858033,0.18272719264030457
278,8.0,0.15620898485183715,0.14301108717918395
279,10.0,0.18945267915725708,0.17196580052375793
280,9.0,0.17742161989212035,0.160651593208313
281,10.0,0.19566933155059815,0.17554499864578246
282,9.0,0.18470216751098634,0.16460965633392333
283,10.0,0.20273339867591858,0.1812082290649414
284,12.0,0.2521659541130066,0.22350140452384948
285,9.0,0.18343801259994508,0.16208819150924683
286,10.0,0.2026134729385376,0.17727724671363831
287,9.0,0.18179404616355896,0.15977586627006532
288,10.0,0.20202263236045837,0.1779910659790039
289,9.0,0.18075453042984008,0.159156231880188
290,11.0,0.2345501399040222,0.20557366967201232
291,10.0,0.21326313734054567,0.18824983835220338
292,9.0,0.18321921229362487,0.15932688474655152
293,10.0,0.21060278058052062,0.18352342247962952
294,10.0,0.20610795378684998,0.18081124663352965
295,9.0,0.18041545748710633,0.15862252712249755
296,9.0,0.1838292145729065,0.15995579600334167
297,9.0,0.18672626733779907,0.16174658060073852
298,9.0,0.18921980500221253,0.1647012710571289
299,8.0,0.161481990814209,0.1407634723186493
300,9.0,0.18731198072433472,0.16429196834564208
301,11.0,0.2268012571334839,0.19900468349456787
302,10.0,0.20693767309188843,0.18130717158317566
303,9.0,0.18596500515937806,0.16218751668930054
304,8.0,0.16561638951301574,0.1439863920211792
305,10.0,0.20355099260807039,0.17934490084648133
306,10.0,0.21001421689987182,0.1819940161705017
307,11.0,0.2364782351255417,0.2025218653678894
308,9.0,0.17984665393829347,0.15748781204223633
309,11.0,0.22579064309597016,0.19752708792686463
310,11.0,0.2277220618724823,0.19888957023620604
311,9.0,0.18536360144615174,0.16062743067741395
312,9.0,0.1870510995388031,0.16247039318084716
313,10.0,0.20752014338970184,0.18139958262443542
314,9.0,0.1780573296546936,0.1548423981666565
315,9.0,0.17938333749771118,0.1572956073284149
316,10.0,0.2053089737892151,0.17918147563934325
317,9.0,0.19051989197731017,0.16484719395637512
318,10.0,0.20137127757072448,0.17571849822998048
319,8.0,0.16264332890510558,0.1425817573070526
320,9.0,0.18536808967590332,0.16296437978744507
321,10.0,0.2038419723510742,0.1790234899520874
322,9.0,0.17747393727302552,0.1556859529018402
323,10.0,0.21232754945755006,0.18441373348236084
324,8.0,0.1634158992767334,0.1425159740447998
325,11.0,0.22281971991062163,0.19352149367332458
326,10.0,0.21152866661548614,0.1840748083591461
327,13.0,0.27817156076431276,0.24038503885269166
328,9.0,0.18638145327568054,0.16226015210151673
329,9.0,0.17410874485969544,0.15294618606567384
330,8.0,0.16384472370147704,0.14226255416870118
331,9.0,0.186262868642807,0.16249748587608337
332,10.0,0.19862392723560332,0.17463958740234375
333,9.0,0.17942969977855683,0.1576048278808594
334,9.0,0.186654691696167,0.16155924081802367
335,10.0,0.21248957753181458,0.18556577444076539
336,10.0,0.20780706405639648,0.18123364686965943
337,9.0,0.17676178276538848,0.15572749137878417
338,11.0,0.2242070233821869,0.19689326524734496
339,9.0,0.18008050322532654,0.15805343866348268
340,9.0,0.1819763958454132,0.15894770622253418
341,9.0,0.18712382197380065,0.16216774225234987
342,8.0,0.16987378478050233,0.14687606930732727
343,8.0,0.163686443567276,0.1423296785354614
344,10.0,0.21169179916381836,0.18417083501815795
345,9.0,0.1858237987756729,0.16206631779670716
346,9.0,0.19010692477226257,0.16514311790466307
347,10.0,0.21067457735538483,0.18133822917938233
348,9.0,0.1800645750761032,0.157781982421875
349,9.0,0.17843141674995422,0.15763916492462157
350,9.0,0.17823273360729217,0.1565764570236206
351,10.0,0.20961574077606202,0.18221848130226134
352,9.0,0.17959691047668458,0.1575860095024109
353,10.0,0.21524295806884766,0.1854790425300598
354,9.0,0.18977973222732544,0.1645886218547821
355,10.0,0.20661025762557983,0.1805860960483551
356,10.0,0.19953683614730836,0.17575887084007263
357,9.0,0.18363989412784576,0.1607218873500824
358,9.0,0.18070803761482238,0.15837930798530578
359,8.0,0.16947176814079284,0.15792707681655885
360,9.0,0.19411446928977966,0.18609660863876343
361,9.0,0.2014764940738678,0.19210912346839903
362,10.0,0.21310503721237184,0.2002808439731598
363,10.0,0.22381048202514647,0.20993524193763732
364,10.0,0.21572294294834138,0.2013264000415802
365,9.0,0.1989247703552246,0.18547160625457765
366,11.0,0.24581975221633912,0.2275394856929779
367,10.0,0.2271864366531372,0.21036792278289795
368,11.0,0.2488451886177063,0.22904902696609497
369,10.0,0.2383906853199005,0.21840304732322693
370,11.0,0.25676785588264467,0.23455392360687255
371,9.0,0.20746436595916748,0.18855682253837586
372,8.0,0.17951250910758973,0.1622188127040863
373,11.0,0.2588756275177002,0.23391559481620788
374,11.0,0.25340386271476745,0.2293130040168762
375,10.0,0.22788362860679626,0.20654847621917724
376,12.0,0.283572074174881,0.2545458436012268
377,10.0,0.24190571784973144,0.21605384349822998
378,12.0,0.29469698905944824,0.2635981059074402
379,14.0,0.3471095705032349,0.3113366675376892
380,12.0,0.28163280844688415,0.2523643517494202
381,15.0,0.3906825852394104,0.3465686321258545
382,11.0,0.2644166028499603,0.23681443452835083
383,13.0,0.31288816332817077,0.27852935671806334
384,17.0,0.4356962513923645,0.38695223689079283
385,18.0,0.4697317838668823,0.4145780718326569
386,21.0,0.5468533563613892,0.4793404853343964
387,20.0,0.5231542348861694,0.46058289051055906
388,20.0,0.5141941022872925,0.4519204366207123
389,20.0,0.5219194364547729,0.45840700387954714
390,14.0,0.3410462665557861,0.30178144574165344
391,19.0,0.4971876406669617,0.43841865062713625
392,16.0,0.4049385690689087,0.35985487699508667
393,30.0,0.8112345695495605,0.7066882240772248
394,31.0,0.8559636116027832,0.7447417342662811
395,39.0,1.0836940026283264,0.9372742342948913
396,30.0,0.8154197812080384,0.709942113161087
397,21.0,0.5417752718925476,0.4780488407611847
398,21.0,0.5429502129554749,0.47998915433883665
399,18.0,0.4627551817893982,0.40912439823150637
400,24.0,0.6380927634239196,0.5598127567768096
401,38.0,1.0490095281600953,0.9092348217964172
402,51.0,1.6604154324531555,1.3811514902114868
403,24.0,0.6246994137763977,0.5481626129150391
404,41.0,1.3367836856842041,1.112427656650543
405,36.0,1.0338607144355774,0.9942078971862793
406,74.0,2.350267448425293,2.1749076080322265
407,21.0,0.6138461661338807,0.5503574991226197
408,23.0,0.6670723366737366,0.5953417181968689
409,26.0,0.7749201059341431,0.6927903032302857
410,27.0,0.8141423630714416,0.724784562587738
411,36.0,1.1011440134048462,0.9725870847702026
412,25.0,0.7339305377006531,0.6464014029502869
413,30.0,0.90515953540802,0.7952870535850525
414,49.0,1.57548273563385,1.3755302405357361
415,76.0,2.5221215415000917,2.201890652179718
416,62.0,2.0526740169525146,1.7962345504760742
417,61.0,1.9878650164604188,1.740878269672394
418,44.0,1.3922869610786437,1.2279834747314453
419,32.0,1.234770495891571,1.0621534132957458
420,42.0,1.3138057494163513,1.157794098854065
421,27.0,0.8169654870033264,0.7226286411285401
422,54.0,1.6972958278656005,1.4922565364837646
423,89.0,3.0003296613693236,2.702925362586975
424,36.0,1.174334592819214,1.1074817657470704
425,28.0,0.9352864480018616,0.8608525586128235
426,40.0,1.3608509993553162,1.2314991068840027
427,50.0,1.8223337602615357,1.6332713651657105
428,64.0,2.7380326271057127,2.4254745554924013
429,45.0,1.560261642932892,1.393541874885559
430,29.0,0.9907205390930176,0.8870211720466614
431,32.0,1.0707183408737182,0.9581327486038208
432,30.0,1.0104692411422729,0.9041012096405029
433,38.0,1.3133573889732362,1.1688350105285645
434,58.0,2.50711168050766,2.206424331665039
435,44.0,1.494930212497711,1.3431455373764039
436,134.0,5.403919491767883,4.797323167324066
437,48.0,1.654930465221405,1.4810162305831909
438,35.0,1.1600060701370238,1.0413926529884339
439,38.0,1.2664254927635192,1.1359947323799133
440,42.0,1.4993289399147034,1.39586656332016
441,45.0,2.0634134674072264,1.9711610174179077
442,44.0,1.6454968285560607,1.5183973908424377
443,62.0,2.9018723869323733,2.642847108840942
444,28.0,1.0121794581413268,0.9198953986167908
445,55.0,2.172104332447052,1.9686649441719055
446,26.0,0.956416733264923,0.8688927245140076
