epoch,q-online-value,q-target-value,epsilon
1.0,0.25060253713309066,0.11572239376846483,0.9386249495354222
2.0,0.46204446884803474,0.0687353559433177,0.8810548453531973
3.0,0.8952471897937357,0.11054673466423992,0.8270537998067655
4.0,1.030350144021213,0.11293065652716905,0.7764005491043259
5.0,1.175748041830957,0.14497385531376494,0.7288875467029541
6.0,1.205595986917615,0.17033534084112034,0.6843201129077516
7.0,1.1601137034595013,0.13577134865772678,0.6425156371915971
8.0,1.1819246131926775,0.1328184680060076,0.603302829967083
9.0,1.1729483120143414,0.14913434027948824,0.5665210207448542
10.0,1.183814998716116,0.16856074515089858,0.5320194998026181
11.0,1.1688592582941055,0.14870789604174206,0.49965690066738644
12.0,1.188927885144949,0.1701890683034435,0.46930062088073027
13.0,1.3865152765065432,0.7138672488072189,0.4408262786736931
14.0,1.9929869566112757,1.1889774221926928,0.41411720332514346
15.0,2.0562963783740997,1.1985905393958092,0.38906395711536096
16.0,2.1133328042924404,1.2022614739835262,0.3655638869161105
17.0,2.095767581835389,1.180507443845272,0.3435207035798906
18.0,2.1142976321280003,1.1930288150906563,0.32284408740494386
19.0,2.080932706594467,1.1925464402884245,0.3034493180594659
20.0,2.1031027138233185,1.1940206214785576,0.2852569274486622
21.0,2.1060290802270174,1.194403389468789,0.2681923741023124
22.0,2.0798812340945005,1.2043294943869114,0.25218573774867753
23.0,2.0843204129487276,1.1983769461512566,0.2371714328232976
24.0,2.081648550927639,1.2121244855225086,0.2230879397388124
25.0,2.086421374231577,1.1973542962223291,0.20987755281470882
26.0,2.6371894367039204,2.0942456889897585,0.19748614383416432
27.0,2.8588224351406097,2.0868246369063854,0.18586294025918362
28.0,2.870764125138521,2.098341239616275,0.1749603171952882
29.0,2.86891695484519,2.1134569756686687,0.16473360225335532
30.0,2.823473086580634,2.0975043177604675,0.15514089250904667
31.0,2.8529751617461443,2.0946463514119387,0.14614288280983795
32.0,2.868971925228834,2.107653371989727,0.1377027047261542
33.0,2.85033892467618,2.1002879291772842,0.12978577548672915
34.0,2.8723465465009212,2.1177412439137697,0.12235965627921742
35.0,2.920972302556038,2.1191227566450834,0.11539391933546027
36.0,2.840221991762519,2.095846578478813,0.10886002325680014
37.0,2.8233174979686737,2.0952925849705935,0.10273119606860276
38.0,3.0590295419096947,2.4684537947177887,0.09698232552481371
39.0,3.5100893676280975,2.911812998354435,0.09158985621308463
40.0,3.8978573605418205,3.07899484410882,0.08653169303886674
41.0,4.028113380074501,3.191512119024992,0.08178711069300812
42.0,4.0247365683317184,3.1801604740321636,0.0773366687319075
43.0,4.073559809476137,3.1527609825134277,0.07316213192227378
44.0,4.096932865679264,3.185009967535734,0.06924639552411233
45.0,4.131342206150293,3.21906890720129,0.06557341520579238
46.0,4.123844530433416,3.208745200186968,0.06212814130403032
47.0,3.8625276628881693,3.067355565726757,0.05889645715942476
48.0,4.183464612811804,3.258688274770975,0.05586512127488055
49.0,4.2357604913413525,3.262364722788334,0.053021713059921184
50.0,4.123531918972731,3.2459794245660305,0.05035458193858255
51.0,4.844661325216293,4.267682425677776,0.047852799612362905
52.0,5.164730675518513,4.267617806792259,0.04550611528263126
53.0,5.20472102612257,4.2507648058235645,0.04330491364902258
54.0,5.112567625939846,4.186838712543249,0.041240175511722404
55.0,5.162284627556801,4.240677528083324,0.03930344081621308
56.0,5.3773972019553185,4.475015960633755,0.03748677398906071
57.0,5.232919968664646,4.273745000362396,0.03578273142271016
58.0,5.068375371396542,4.175757087767124,0.03418433097606016
59.0,5.107389405369759,4.205024674534798,0.032685023365850316
60.0,5.069978043437004,4.153969753533602,0.031278665331639026
61.0,5.163576535880566,4.215858854353428,0.02995949446441861
62.0,5.135915704071522,4.215590495616198,0.028722105595730574
63.0,5.418798126280308,4.741766296327114,0.027561428650537526
64.0,5.9684198796749115,5.132866635918617,0.02647270787310639
65.0,6.157334178686142,5.214067183434963,0.025451482340783003
66.0,6.114990219473839,5.206705763936043,0.024493567685815232
67.0,6.048930577933788,5.145052284002304,0.023595038950331715
68.0,6.2078133672475815,5.317908562719822,0.022752214504226147
69.0,6.114082530140877,5.196864977478981,0.02196164096005241
70.0,6.13680337369442,5.20928717404604,0.021220079023120713
71.0,6.095411315560341,5.162240229547024,0.020524490218817092
72.0,6.203953109681606,5.277441054582596,0.019872024442762693
73.0,6.160168714821339,5.200961768627167,0.01926000828280098
74.0,6.16799870878458,5.251515820622444,0.018685934064963283
75.0,6.1633845418691635,5.222377263009548,0.01814744957852983
