epoch,q-online-value,q-target-value,epsilon
1.0,0.03976090257856413,0.04383080126353889,0.9386249495354222
2.0,0.0864815513486974,0.10345703510392923,0.8810548453531973
3.0,0.2774569239700213,0.0762147194109275,0.8270537998067655
4.0,0.30083849001675844,0.13727406793850605,0.7764005491043259
5.0,0.6322850016877055,0.05732680822802649,0.7288875467029541
6.0,0.823168124537915,0.13231624550098786,0.6843201129077516
7.0,0.9273800998926163,0.06621073796486598,0.6425156371915971
8.0,0.9804928191006184,0.0722462646644999,0.603302829967083
9.0,0.9679420292377472,0.08080939188585035,0.5665210207448542
10.0,1.0714460518211126,0.06828803558892105,0.5320194998026181
11.0,1.1791342636570334,0.17020124126793235,0.49965690066738644
12.0,1.2680427450686693,0.27474713363699266,0.46930062088073027
13.0,1.3643059935420752,0.7690502379009558,0.4408262786736931
14.0,1.8588311281055212,1.2759883217513561,0.41411720332514346
15.0,2.1198757886886597,1.2326393481343985,0.38906395711536096
16.0,2.1801346205174923,1.2945272456854582,0.3655638869161105
17.0,2.1388471089303493,1.2208986394107342,0.3435207035798906
18.0,2.2276302836835384,1.29630015976727,0.32284408740494386
19.0,2.2499073445796967,1.2956338990479708,0.3034493180594659
20.0,2.23290116712451,1.3224120531231165,0.2852569274486622
21.0,2.2745828181505203,1.3557544387876987,0.2681923741023124
22.0,2.2290284521877766,1.3263654075562954,0.25218573774867753
23.0,2.2588283009827137,1.3325430508702993,0.2371714328232976
24.0,2.2438704147934914,1.4022468626499176,0.2230879397388124
25.0,2.2407401222735643,1.333088729530573,0.20987755281470882
26.0,2.6435778737068176,2.2270115818828344,0.19748614383416432
27.0,2.920317269861698,2.2381786461919546,0.18586294025918362
28.0,2.9862586930394173,2.230699859559536,0.1749603171952882
29.0,3.021933238953352,2.2460815738886595,0.16473360225335532
30.0,3.112226001918316,2.2788801714777946,0.15514089250904667
31.0,3.1480633467435837,2.267761431634426,0.14614288280983795
32.0,3.011021761223674,2.2455171421170235,0.1377027047261542
33.0,3.051671853289008,2.264328297227621,0.12978577548672915
34.0,2.9363468177616596,2.218890843912959,0.12235965627921742
35.0,3.030539907515049,2.2336380425840616,0.11539391933546027
36.0,2.994757790118456,2.2328927014023066,0.10886002325680014
37.0,3.012206157669425,2.2422018218785524,0.10273119606860276
38.0,3.1283487267792225,2.588750021532178,0.09698232552481371
39.0,3.5628513544797897,2.9866549372673035,0.09158985621308463
40.0,3.712418809533119,3.042657006531954,0.08653169303886674
41.0,3.812685564160347,3.108404591679573,0.08178711069300812
42.0,3.7949696518480778,3.0976728051900864,0.0773366687319075
43.0,4.000136762857437,3.1928039379417896,0.07316213192227378
44.0,3.9540291614830494,3.1749973334372044,0.06924639552411233
45.0,3.949754498898983,3.179326593875885,0.06557341520579238
46.0,3.9489689841866493,3.2022554501891136,0.06212814130403032
47.0,3.9250239804387093,3.1757570654153824,0.05889645715942476
48.0,4.014620307832956,3.227335225790739,0.05586512127488055
49.0,3.990929864346981,3.214818101376295,0.053021713059921184
50.0,3.9447936080396175,3.200529992580414,0.05035458193858255
51.0,4.492323234677315,4.032824166119099,0.047852799612362905
52.0,4.66400358825922,4.0224828235805035,0.04550611528263126
53.0,4.772350400686264,4.0533237755298615,0.04330491364902258
54.0,4.71343606710434,3.99178384244442,0.041240175511722404
55.0,4.766052782535553,4.057006239891052,0.03930344081621308
56.0,4.843697063624859,4.087876703590155,0.03748677398906071
57.0,4.791674554347992,4.023506827652454,0.03578273142271016
58.0,4.736677534878254,4.022150009870529,0.03418433097606016
59.0,4.752489514648914,4.044176802039146,0.032685023365850316
60.0,4.746282819658518,4.028806045651436,0.031278665331639026
61.0,4.500920124351978,3.9017991200089455,0.02995949446441861
62.0,4.723469704389572,3.999318942427635,0.028722105595730574
63.0,4.837669156491756,4.303348243236542,0.027561428650537526
64.0,5.26795007660985,4.669519335031509,0.02647270787310639
65.0,5.42898678034544,4.744678284972906,0.025451482340783003
66.0,5.520421989262104,4.763820618391037,0.024493567685815232
67.0,5.80314189940691,4.941035598516464,0.023595038950331715
68.0,5.616395205259323,4.8387521058321,0.022752214504226147
69.0,5.606365971267223,4.822986498475075,0.02196164096005241
70.0,5.517875723540783,4.744645461440086,0.021220079023120713
71.0,5.532892934978008,4.7542542815208435,0.020524490218817092
72.0,5.650048367679119,4.8398512825369835,0.019872024442762693
73.0,5.5923983827233315,4.773732803761959,0.01926000828280098
74.0,5.65275377035141,4.807152405381203,0.018685934064963283
75.0,5.644469365477562,4.832152888178825,0.01814744957852983
76.0,6.174296721816063,5.626783296465874,0.017642348438085514
77.0,6.63007215410471,5.7897630631923676,0.017168561043080073
78.0,6.584488123655319,5.750603601336479,0.01672414609785033
79.0,6.713473103940487,5.874439388513565,0.016307282657358656
80.0,6.732969686388969,5.85768535733223,0.015916262666055885
81.0,6.646109059453011,5.790911860764027,0.015549483959297422
82.0,6.674911625683308,5.82240255177021,0.015205443698636568
83.0,6.739983953535557,5.878633923828602,0.014882732214096833
84.0,6.693981327116489,5.8209909945726395,0.014580027228192577
85.0,6.60363907366991,5.771164581179619,0.014296088438031505
86.0,6.630495302379131,5.791835121810436,0.014029752433299715
87.0,6.580498695373535,5.757546246051788,0.013779927929306254
88.0,6.918990641832352,6.260007254779339,0.013545591295555107
89.0,7.729627296328545,6.908000588417053,0.013325782361523328
90.0,7.6735139936208725,6.8177952989935875,0.013119600482459998
91.0,7.837498426437378,6.948903098702431,0.012926200849085953
92.0,7.987014681100845,7.0426458939909935,0.01274479102607369
93.0,7.6799802258610725,6.808328598737717,0.012574627705124202
94.0,7.677149474620819,6.805481053888798,0.012415013659336829
95.0,7.742694318294525,6.856710247695446,0.012265294886392948
96.0,7.67406989634037,6.7913936376571655,0.01212485792884798
97.0,7.684735268354416,6.8035381361842155,0.011993127360551917
98.0,7.962375804781914,6.990188978612423,0.011869563428899185
99.0,7.642986595630646,6.775649398565292,0.01175365984324725
100.0,7.797993183135986,6.880167663097382,0.011644941700442194
101.0,8.526893235743046,7.892471097409725,0.011542963538951359
102.0,8.44765780121088,7.6493245884776115,0.011447307513630002
103.0,9.089163586497307,8.147433988749981,0.011357581683643331
104.0,8.71386956423521,7.852702751755714,0.01127341840652879
105.0,8.79143974930048,7.9069660902023315,0.01119447283181846
106.0,8.946546509861946,8.030932657420635,0.011120421488049344
107.0,8.699956074357033,7.827645987272263,0.011050960957371944
108.0,8.482359923422337,7.6796121299266815,0.010985806632326485
109.0,9.099057644605637,8.135529488325119,0.010924691549692795
110.0,8.604680687189102,7.763564586639404,0.010867365296635659
111.0,8.624402098357677,7.792872726917267,0.010813592984663703
112.0,9.02336311340332,8.065595522522926,0.010763154287197681
113.0,9.247001245617867,8.514941602945328,0.010715842536804736
114.0,9.607263319194317,8.784180387854576,0.010671463878399602
115.0,10.187607392668724,9.239202737808228,0.01062983647494312
116.0,9.488316647708416,8.644641727209091,0.010590789762383458
117.0,10.079324334859848,9.120859265327454,0.010554163750787255
118.0,9.531866900622845,8.680301517248154,0.010519808368797146
119.0,9.992815360426903,9.066112115979195,0.010487582848729637
120.0,9.634949281811714,8.762224711477757,0.010457355149793835
121.0,9.393289044499397,8.586216397583485,0.010429001417067743
122.0,10.06461538374424,9.096407815814018,0.01040240547401531
123.0,10.048098102211952,9.083996891975403,0.010377458346464894
124.0,9.534839794039726,8.695758074522018,0.010354057816098673
125.0,9.997346058487892,9.054110795259476,0.010332108001623487
126.0,10.607398211956024,9.947798565030098,0.01031151896590699
127.0,10.83669862151146,9.88723412156105,0.0102922063474694
128.0,11.17590244114399,10.23958507180214,0.010274091014820911
129.0,11.153489828109741,10.183941379189491,0.010257098742228465
130.0,10.385535433888435,9.539054602384567,0.010241159905583363
131.0,11.161949902772903,10.213981077075005,0.010226209197123554
132.0,10.242583625018597,9.472164899110794,0.010212185357841725
133.0,10.889121606945992,9.945724368095398,0.010199030926482755
134.0,10.841264545917511,9.955287784337997,0.010186692004102058
135.0,10.912997797131538,9.969733521342278,0.01017511803322014
136.0,10.711596012115479,9.808205977082253,0.01016426159066848
137.0,11.152620896697044,10.211005851626396,0.010154078193277905
138.0,10.852512493729591,10.12928206473589,0.010144526115613338
139.0,11.51544114202261,10.638600744307041,0.010135566219008067
140.0,11.548297181725502,10.6790010035038,0.010127161791197044
141.0,12.015962034463882,11.060456991195679,0.01011927839589211
142.0,11.591529607772827,10.68852385878563,0.010111883731682805
143.0,11.9733055382967,11.064041465520859,0.010104947499684627
144.0,12.0280229896307,11.09552039206028,0.010098441279392429
145.0,12.02559694647789,11.09374687075615,0.0100923384122303
146.0,12.036910027265549,11.101194083690643,0.01008661389232075
147.0,10.915729708969593,10.176827557384968,0.01008124426402568
148.0,11.999393835663795,11.069657370448112,0.010076207525839282
149.0,11.811652526259422,10.897074475884438,0.010071483040239115
150.0,11.226510867476463,10.451694682240486,0.010067051449125945
151.0,12.783938571810722,12.07289406657219,0.010062894594505918
152.0,13.00600415468216,12.098636746406555,0.010058995444090009
153.0,12.980738416314125,12.064619541168213,0.010055338021505964
154.0,12.965180903673172,12.027814507484436,0.010051907340836733
155.0,11.890300050377846,11.15782405436039,0.010048689345217202
156.0,13.014959961175919,12.112287536263466,0.010045670849237612
157.0,12.996471643447876,12.109127640724182,0.010042839484917694
158.0,12.933655753731728,12.023021921515465,0.010040183651030118
159.0,12.996646076440811,12.106768682599068,0.01003769246556565
160.0,11.906888097524643,11.17103298008442,0.01003535572114522
161.0,12.93392850458622,12.049598336219788,0.01003316384319623
162.0,12.469648629426956,11.648505762219429,0.010031107850721716
163.0,13.007615387439728,12.370384112000465,0.010029179319501626
164.0,13.9499341994524,13.030466243624687,0.01002737034757543
165.0,13.531239852309227,12.619797706604004,0.010025673522864646
166.0,13.535543709993362,12.668095648288727,0.010024081892802605
167.0,12.697143964469433,11.911977142095566,0.010022588935847006
168.0,14.030162706971169,13.070220664143562,0.010021188534758571
169.0,13.945036485791206,12.99783270061016,0.01001987495153627
170.0,12.620160847902298,11.872755348682404,0.010018642803906453
171.0,13.463747724890709,12.580254629254341,0.010017487043269524
172.0,12.9327835701406,12.165610618889332,0.010016402934013824
173.0,12.512714181095362,11.77568569779396,0.010015386034111938
174.0,13.921961516141891,13.026848405599594,0.01001443217691995
175.0,13.694007605314255,12.853580832481384,0.010013537454105024
176.0,14.130866035819054,13.364967599511147,0.01001269819963143
177.0,14.915876939892769,13.983694836497307,0.010011910974739321
178.0,13.32060382142663,12.563832756131887,0.010011172553854768
179.0,13.198657479137182,12.517609812319279,0.010010479911373299
180.0,14.822152212262154,13.885815665125847,0.010009830209262792
181.0,13.44813435524702,12.740852992981672,0.010009220785434933
182.0,13.295911885797977,12.536363247781992,0.010008649142837568
183.0,14.87979932129383,13.97095000743866,0.010008112939223294
184.0,14.82065698504448,13.913571700453758,0.010007609977552338
