epoch,q-online-value,q-target-value
136,10.912240520119667,10.018669068813324
137,10.920763552188873,10.018486857414246
138,11.040015652775764,10.494613856077194
139,11.51246091723442,10.941684886813164
140,11.733597338199615,10.941684886813164
141,11.765705466270447,10.941684886813164
142,11.776268348097801,10.942811489105225
143,11.748657554388046,10.941684886813164
144,11.77316153049469,10.940558284521103
145,11.750852406024933,10.942811489105225
146,11.770082488656044,10.941684886813164
147,11.81490121781826,10.940558284521103
148,11.826885163784027,10.941684886813164
149,11.791962966322899,10.940558284521103
150,11.794727697968483,10.954887926578522
151,12.155765354633331,11.817747458815575
152,12.467067763209343,11.818096593022346
153,12.594178035855293,11.817747458815575
154,12.595282658934593,11.81792202591896
155,12.61104528605938,11.81792202591896
156,12.633099600672722,11.818271160125732
157,12.66553883254528,11.818096593022346
158,12.67307935655117,11.818271160125732
159,12.676136285066605,11.81792202591896
160,12.668175965547562,11.818096593022346
161,12.676820024847984,11.81792202591896
162,12.710728660225868,11.818096593022346
163,12.849948212504387,12.293823316693306
164,13.291940912604332,12.740257203578949
165,13.47913470864296,12.73947611451149
166,13.527434915304184,12.741819381713867
167,13.557156175374985,12.741819381713867
168,13.583569765090942,12.742600470781326
169,13.594609692692757,12.741819381713867
170,13.598117277026176,12.741819381713867
171,13.608345121145248,12.741038292646408
172,13.616194948554039,12.741038292646408
173,13.606599792838097,12.741038292646408
174,13.593774750828743,12.741819381713867
175,13.604896172881126,12.754894465208054
176,13.971487507224083,13.599113464355469
177,14.313619062304497,13.599113464355469
178,14.378167420625687,13.598972648382187
179,14.401390194892883,13.59925428032875
180,14.385160475969315,13.599113464355469
181,14.379701018333435,13.598831832408905
182,14.415327981114388,13.598972648382187
183,14.451907083392143,13.598972648382187
184,14.473639279603958,13.599113464355469
185,14.463804185390472,13.598972648382187
186,14.459951058030128,13.598831832408905
187,14.47612664103508,13.598831832408905
188,14.577403888106346,14.035495907068253
189,15.021755963563919,14.453077554702759
190,15.165155097842216,14.453077554702759
191,15.253691732883453,14.451226234436035
192,15.317776814103127,14.447523593902588
193,15.303168714046478,14.449374914169312
194,15.274960532784462,14.445672273635864
195,15.282003670930862,14.451226234436035
196,15.26038421690464,14.447523593902588
197,15.263188928365707,14.449374914169312
198,15.289051160216331,14.445672273635864
199,15.25103072822094,14.453077554702759
200,15.270920932292938,14.463430255651474
201,15.67166718840599,15.28475284576416
202,15.997513353824615,15.284541189670563
203,16.056032478809357,15.28475284576416
204,16.060790672898293,15.284329533576965
205,16.07278737425804,15.28475284576416
206,16.093107163906097,15.284541189670563
207,16.07700042426586,15.28475284576416
208,16.070821344852448,15.28475284576416
209,16.12915849685669,15.28475284576416
210,16.117218285799026,15.28475284576416
211,16.125247299671173,15.28475284576416
212,16.121753185987473,15.28475284576416
213,16.240081399679184,15.7015051394701
214,16.69942158460617,16.095314025878906
215,16.845075070858,16.08751916885376
216,16.88748863339424,16.095314025878906
217,16.890125811100006,16.100510597229004
218,16.877676725387573,16.092715740203857
219,16.9208265542984,16.09011745452881
220,16.905476599931717,16.092715740203857
221,16.893453985452652,16.095314025878906
222,16.920718282461166,16.095314025878906
223,16.904789835214615,16.095314025878906
224,16.945453852415085,16.092715740203857
225,16.89854845404625,16.101056396961212
226,17.26265299320221,16.876072138547897
227,17.574127286672592,16.876147270202637
228,17.671467155218124,16.876147270202637
229,17.636838495731354,16.876222401857376
230,17.675776600837708,16.876147270202637
231,17.716434061527252,16.876297533512115
232,17.691749274730682,16.876072138547897
233,17.712684601545334,16.87592187523842
234,17.68652793765068,16.876147270202637
235,17.688723385334015,16.87592187523842
236,17.6720589697361,16.875997006893158
237,17.713523536920547,16.876222401857376
238,17.809328258037567,17.28709027171135
239,18.28027766942978,17.67265033721924
240,18.42187210917473,17.673217684030533
241,18.421050548553467,17.673785030841827
242,18.42768359184265,17.67265033721924
243,18.46363079547882,17.67265033721924
244,18.426292955875397,17.670948296785355
245,18.478138774633408,17.672082990407944
246,18.491915196180344,17.672082990407944
247,18.42668589949608,17.670948296785355
248,18.46704411506653,17.672082990407944
249,18.448315292596817,17.67265033721924
250,18.459144800901413,17.684104532003403
251,18.836616218090057,18.439600944519043
252,19.110324889421463,18.43797478079796
253,19.181121289730072,18.433096289634705
254,19.173179000616074,18.439600944519043
255,19.191731214523315,18.439600944519043
256,19.219601094722748,18.439600944519043
257,19.197947591543198,18.439600944519043
258,19.226401418447495,18.43797478079796
259,19.260978937149048,18.436348617076874
260,19.21669441461563,18.43797478079796
261,19.20630007982254,18.439600944519043
262,19.205789864063263,18.439600944519043
263,19.34298273921013,18.842237532138824
264,19.81855145096779,19.2194185256958
265,19.941442787647247,19.2194185256958
266,19.93003025650978,19.218878656625748
267,19.97444972395897,19.218878656625748
268,19.976198881864548,19.21725904941559
269,19.9960735142231,19.2194185256958
270,19.971433639526367,19.2194185256958
271,19.951598972082138,19.2194185256958
272,19.9506453871727,19.218878656625748
273,19.954017728567123,19.218338787555695
274,19.98829448223114,19.218878656625748
275,20.001740217208862,19.2320177257061
276,20.37355151772499,19.964260756969452
277,20.640220314264297,19.961873412132263
278,20.7328699529171,19.964260756969452
279,20.686986178159714,19.961873412132263
280,20.7239588201046,19.961873412132263
281,20.707410633563995,19.96664810180664
282,20.73097801208496,19.96664810180664
283,20.735216677188873,19.96664810180664
284,20.75586086511612,19.96664810180664
285,20.72642946243286,19.96903544664383
286,20.731495678424835,19.96664810180664
287,20.698062479496002,19.96664810180664
288,20.81924045085907,20.341125965118408
289,21.315530985593796,20.69443368911743
290,21.436048448085785,20.690534114837646
291,21.437802404165268,20.688584327697754
292,21.434902846813202,20.68663454055786
293,21.441128760576248,20.690534114837646
294,21.46361956000328,20.69248390197754
295,21.456775814294815,20.69248390197754
296,21.43123573064804,20.690534114837646
297,21.395552068948746,20.68663454055786
298,21.427068382501602,20.690534114837646
299,21.388581424951553,20.690534114837646
300,21.432075023651123,20.69689902663231
301,21.79608789086342,21.41213035583496
302,22.096317946910858,21.416300773620605
303,22.106519550085068,21.403789520263672
304,22.165232598781586,21.416300773620605
305,22.169738590717316,21.41213035583496
306,22.17184367775917,21.41213035583496
307,22.167417287826538,21.42047119140625
308,22.184715926647186,21.42047119140625
309,22.228374004364014,21.42047119140625
310,22.17187950015068,21.416300773620605
311,22.140794187784195,21.416300773620605
312,22.15920153260231,21.41213035583496
313,22.299521565437317,21.81773054599762
314,22.756541907787323,22.192924857139587
315,22.90213742852211,22.190951883792877
316,22.90407359600067,22.192924857139587
317,22.91161885857582,22.190951883792877
318,22.969329863786697,22.196870803833008
319,22.921471178531647,22.192924857139587
320,22.899312257766724,22.192924857139587
321,22.971414238214493,22.196870803833008
322,22.947282165288925,22.196870803833008
323,22.95607489347458,22.196870803833008
324,22.936999440193176,22.196870803833008
325,22.914693593978882,22.20871675014496
326,23.33021929860115,22.927515029907227
327,23.63806390762329,22.924682796001434
328,23.644296646118164,22.921850562095642
329,23.626324236392975,22.921850562095642
330,23.630707144737244,22.927515029907227
331,23.674344837665558,22.927515029907227
332,23.677843749523163,22.927515029907227
333,23.688851803541183,22.927515029907227
334,23.66803851723671,22.93034726381302
335,23.66753840446472,22.927515029907227
336,23.697130262851715,22.927515029907227
337,23.71217966079712,22.924682796001434
338,23.837170749902725,23.331312477588654
339,24.28511470556259,23.71736890077591
340,24.352268785238266,23.726136207580566
341,24.41707518696785,23.726136207580566
342,24.41870480775833,23.726136207580566
343,24.463585644960403,23.721752554178238
344,24.49052119255066,23.71736890077591
345,24.457455158233643,23.71298524737358
346,24.466788560152054,23.726136207580566
347,24.455492943525314,23.726136207580566
348,24.46057164669037,23.71736890077591
349,24.489878594875336,23.726136207580566
350,24.506777197122574,23.737032681703568
351,24.91712599992752,24.505205154418945
352,25.16732168197632,24.505205154418945
353,25.21554473042488,24.505205154418945
354,25.24369478225708,24.505205154418945
355,25.20120930671692,24.505205154418945
356,25.22425451874733,24.505205154418945
357,25.194431960582733,24.505205154418945
358,25.20383521914482,24.505205154418945
359,25.226325392723083,24.505205154418945
360,25.27298453450203,24.505205154418945
361,25.275733202695847,24.503374457359314
362,25.231181174516678,24.501543760299683
363,25.27913996577263,24.83273309469223
364,25.69713768362999,25.15368303656578
365,25.86110371351242,25.157845497131348
366,25.87035956978798,25.157845497131348
367,25.875622153282166,25.157845497131348
368,25.874387055635452,25.157845497131348
369,25.841349959373474,25.157845497131348
370,25.86155804991722,25.15368303656578
371,25.881923228502274,25.157845497131348
372,25.87196457386017,25.157845497131348
373,25.916564494371414,25.157845497131348
374,25.878582447767258,25.157845497131348
375,25.877378523349762,25.16611099243164
376,26.300128370523453,25.873635292053223
377,26.497346431016922,25.873635292053223
378,26.494012713432312,25.873635292053223
379,26.557950526475906,25.871960312128067
380,26.561230838298798,25.871960312128067
381,26.56985130906105,25.868610352277756
382,26.529463976621628,25.873635292053223
383,26.58859485387802,25.873635292053223
384,26.601993024349213,25.873635292053223
385,26.59616059064865,25.873635292053223
386,26.628551810979843,25.873635292053223
387,26.585894405841827,25.871960312128067
388,26.737568378448486,26.243860065937042
389,27.18716162443161,26.596834182739258
390,27.284061670303345,26.596834182739258
391,27.274093002080917,26.596834182739258
392,27.319910019636154,26.596834182739258
393,27.300120025873184,26.596834182739258
394,27.290296971797943,26.596834182739258
395,27.265569984912872,26.596834182739258
396,27.29360643029213,26.5894855260849
397,27.281282752752304,26.59315985441208
398,27.243580907583237,26.596834182739258
399,27.297745555639267,26.596834182739258
400,27.349027007818222,26.61372807621956
401,27.811231404542923,27.411315709352493
402,28.02712008357048,27.4158353805542
403,28.053221583366394,27.420355051755905
404,28.078598588705063,27.4158353805542
405,28.09216746687889,27.411315709352493
406,28.113130629062653,27.4158353805542
407,28.086591601371765,27.4158353805542
408,28.08463653922081,27.420355051755905
409,28.085858523845673,27.411315709352493
410,28.088651955127716,27.4158353805542
411,28.148117125034332,27.4158353805542
412,28.086440801620483,27.4158353805542
413,28.314168691635132,27.80616533756256
414,28.69974833726883,28.171674728393555
415,28.744688749313354,28.171674728393555
416,28.81546288728714,28.171674728393555
417,28.82241240143776,28.171674728393555
418,28.802659332752228,28.171674728393555
419,28.85294696688652,28.171674728393555
420,28.83851245045662,28.168355643749237
421,28.843332141637802,28.168355643749237
422,28.914162755012512,28.168355643749237
423,28.887593120336533,28.171674728393555
424,28.846877485513687,28.168355643749237
425,28.828326642513275,28.18560093641281
426,29.212419390678406,28.839247345924377
427,29.479741752147675,28.84280776977539
428,29.476315587759018,28.846368193626404
429,29.468355357646942,28.84280776977539
430,29.51057156920433,28.84280776977539
431,29.533661782741547,28.84280776977539
432,29.4951032102108,28.84280776977539
433,29.51080560684204,28.84280776977539
434,29.5284726023674,28.84280776977539
435,29.503749430179596,28.839247345924377
436,29.51682874560356,28.84280776977539
437,29.47580823302269,28.839247345924377
438,29.61569207906723,29.183450400829315
439,30.050851196050644,29.508763313293457
440,30.08315420150757,29.508763313293457
441,30.13926464319229,29.508763313293457
442,30.17844420671463,29.505749374628067
443,30.177100211381912,29.508763313293457
444,30.170810759067535,29.499721497297287
445,30.16618686914444,29.508763313293457
446,30.150029480457306,29.505749374628067
447,30.0820572078228,29.502735435962677
448,30.11853450536728,29.505749374628067
449,30.12650966644287,29.502735435962677
450,30.180172234773636,29.516727030277252
451,30.4982852935791,30.16373047232628
452,30.755483388900757,30.172460705041885
453,30.830693900585175,30.168095588684082
454,30.81563287973404,30.168095588684082
455,30.855580508708954,30.16373047232628
456,30.883382856845856,30.16373047232628
457,30.887448370456696,30.16373047232628
458,30.893454909324646,30.16373047232628
459,30.86104816198349,30.159365355968475
460,30.86055439710617,30.168095588684082
461,30.875436037778854,30.168095588684082
462,30.875255286693573,30.16373047232628
463,31.014918506145477,30.523562490940094
464,31.359650671482086,30.861583590507507
465,31.43691259622574,30.85266077518463
466,31.479448944330215,30.866044998168945
467,31.52208161354065,30.866044998168945
468,31.553785115480423,30.870506405830383
469,31.50391772389412,30.866044998168945
470,31.458897292613983,30.866044998168945
471,31.582532465457916,30.866044998168945
472,31.572499483823776,30.866044998168945
473,31.540589094161987,30.866044998168945
474,31.521749764680862,30.866044998168945
475,31.455430060625076,30.87403765320778
476,31.81386512517929,31.435163021087646
477,32.023865431547165,31.435163021087646
478,32.10080909729004,31.432581901550293
479,32.06329447031021,31.437744140625
480,32.062638223171234,31.435163021087646
481,32.03834247589111,31.432581901550293
482,32.066498309373856,31.435163021087646
483,32.08128497004509,31.432581901550293
484,32.08990913629532,31.43000078201294
485,32.080210357904434,31.435163021087646
486,32.08254474401474,31.432581901550293
487,32.08092790842056,31.43000078201294
488,32.233346343040466,31.799254894256592
489,32.65157163143158,32.141192734241486
490,32.811403691768646,32.141192734241486
491,32.786180794239044,32.14667320251465
492,32.774325370788574,32.13571226596832
493,32.80041605234146,32.13023179769516
494,32.833483815193176,32.14667320251465
495,32.78612107038498,32.14667320251465
496,32.76730716228485,32.14667320251465
497,32.759603798389435,32.14667320251465
498,32.78714871406555,32.14667320251465
499,32.784162402153015,32.15215367078781
500,32.855591893196106,32.15410923957825
501,33.27587819099426,32.888315200805664
502,33.42267668247223,32.888315200805664
503,33.4337203502655,32.888315200805664
504,33.48260396718979,32.888315200805664
505,33.51004081964493,32.888315200805664
506,33.49581968784332,32.888315200805664
507,33.53958010673523,32.8911389708519
508,33.526305198669434,32.88549143075943
509,33.482615411281586,32.888315200805664
510,33.47609984874725,32.88549143075943
511,33.49839287996292,32.882667660713196
512,33.49091398715973,32.882667660713196
513,33.67512011528015,33.22859627008438
514,34.0534992814064,33.54660415649414
515,34.11007881164551,33.53755331039429
516,34.124584674835205,33.54660415649414
517,34.17166006565094,33.54660415649414
518,34.19848322868347,33.54660415649414
519,34.14259320497513,33.54660415649414
520,34.12634986639023,33.55112957954407
521,34.13737368583679,33.542078733444214
522,34.218817830085754,33.54660415649414
523,34.180944085121155,33.55112957954407
524,34.17645674943924,33.54660415649414
525,34.14009648561478,33.55543899536133
526,34.60444450378418,34.234170377254486
527,34.78037291765213,34.23554474115372
528,34.85306489467621,34.234170377254486
529,34.78775864839554,34.2348575592041
530,34.77114164829254,34.23348319530487
531,34.87871915102005,34.234170377254486
532,34.898319244384766,34.2348575592041
533,34.824350476264954,34.23348319530487
534,34.82797145843506,34.234170377254486
535,34.85829538106918,34.234170377254486
536,34.8026562333107,34.234170377254486
537,34.839619874954224,34.23348319530487
538,34.93586528301239,34.54027187824249
539,35.360496520996094,34.83085823059082
540,35.43397414684296,34.82637399435043
541,35.49534207582474,34.82637399435043
542,35.428563952445984,34.83085823059082
543,35.43963968753815,34.821889758110046
544,35.394101679325104,34.83085823059082
545,35.416703045368195,34.82637399435043
546,35.402030885219574,34.821889758110046
547,35.42083442211151,34.83085823059082
548,35.36222618818283,34.82637399435043
549,35.39838230609894,34.83085823059082
550,35.47273862361908,34.83544248342514
551,35.82933151721954,35.42819786071777
552,36.00930792093277,35.433211982250214
553,36.023867070674896,35.42318373918533
554,36.03458023071289,35.42819786071777
555,36.00779175758362,35.42819786071777
556,36.03674626350403,35.42819786071777
557,36.03203183412552,35.42819786071777
558,35.98810654878616,35.42318373918533
559,36.01647537946701,35.42318373918533
560,35.99104559421539,35.42318373918533
561,36.00917673110962,35.41315549612045
562,36.07086485624313,35.42318373918533
563,36.196477353572845,35.750835716724396
564,36.54477059841156,36.052703857421875
565,36.636685252189636,36.048943638801575
566,36.646780133247375,36.052703857421875
567,36.6867733001709,36.052703857421875
568,36.6143382191658,36.045183420181274
569,36.5646687746048,36.052703857421875
570,36.60056924819946,36.048943638801575
571,36.59520000219345,36.045183420181274
572,36.59853297472,36.048943638801575
573,36.575634598731995,36.052703857421875
574,36.66189348697662,36.052703857421875
575,36.6328581571579,36.057321071624756
576,37.00360286235809,36.667083740234375
577,37.18046951293945,36.66067886352539
578,37.283368945121765,36.679893493652344
579,37.2306370139122,36.667083740234375
580,37.24400186538696,36.68629837036133
581,37.240381598472595,36.679893493652344
582,37.24680560827255,36.67348861694336
583,37.256427526474,36.67348861694336
584,37.22992116212845,36.67348861694336
585,37.281900346279144,36.67348861694336
586,37.2849725484848,36.67348861694336
587,37.25963294506073,36.679893493652344
588,37.368373811244965,36.9777946472168
589,37.71007585525513,37.278985261917114
590,37.78499364852905,37.274356842041016
591,37.83392995595932,37.274356842041016
592,37.85765063762665,37.274356842041016
593,37.84557992219925,37.274356842041016
594,37.83557593822479,37.26972842216492
595,37.87398022413254,37.274356842041016
596,37.87850534915924,37.26510000228882
597,37.82441562414169,37.274356842041016
598,37.84286457300186,37.274356842041016
599,37.85740369558334,37.26972842216492
600,37.86240339279175,37.282187938690186
601,38.12837463617325,37.79121971130371
602,38.34266251325607,37.78294241428375
603,38.396464347839355,37.78708106279373
604,38.391199350357056,37.78708106279373
605,38.3035963177681,37.78294241428375
606,38.338539361953735,37.78708106279373
607,38.31230616569519,37.78708106279373
608,38.306193590164185,37.77880376577377
609,38.32861828804016,37.78708106279373
610,38.30857169628143,37.78294241428375
611,38.37268948554993,37.77880376577377
612,38.43489909172058,37.78708106279373
613,38.55440312623978,38.11030715703964
614,38.885854601860046,38.400645077228546
615,38.958870470523834,38.420480728149414
616,38.96208691596985,38.420480728149414
617,39.011916399002075,38.420480728149414
618,38.98853838443756,38.413868844509125
619,39.01554471254349,38.413868844509125
620,39.0692036151886,38.407256960868835
621,39.04256021976471,38.420480728149414
622,38.99361354112625,38.420480728149414
623,39.08705049753189,38.407256960868835
624,39.05143088102341,38.420480728149414
625,39.02060157060623,38.430050015449524
626,39.318887293338776,39.01092338562012
627,39.49666827917099,39.01092338562012
628,39.55379921197891,39.01822251081467
629,39.59044289588928,39.01092338562012
630,39.561076641082764,39.01092338562012
631,39.56347793340683,39.01092338562012
632,39.58792960643768,39.01092338562012
633,39.53568625450134,39.01092338562012
634,39.64341449737549,39.01092338562012
635,39.58554905653,39.01092338562012
636,39.597626984119415,39.01092338562012
637,39.589598178863525,39.01092338562012
638,39.667954444885254,39.28454715013504
639,40.05397343635559,39.53694725036621
640,40.0629016160965,39.53694725036621
641,40.06732827425003,39.53694725036621
642,40.02670067548752,39.53694725036621
643,40.07367545366287,39.53694725036621
644,40.09811317920685,39.53694725036621
645,40.06185919046402,39.53694725036621
646,40.07428991794586,39.53694725036621
647,40.13242954015732,39.53694725036621
648,40.090724527835846,39.5344335436821
649,40.04971569776535,39.531919836997986
650,40.015720427036285,39.54357582330704
651,40.42327791452408,40.06020736694336
652,40.62844759225845,40.04899048805237
653,40.624348759651184,40.06020736694336
654,40.59689003229141,40.06020736694336
655,40.61107701063156,40.054598927497864
656,40.63375902175903,40.06020736694336
657,40.672095239162445,40.06020736694336
658,40.61345702409744,40.06020736694336
659,40.606035470962524,40.065815806388855
660,40.68032664060593,40.06020736694336
661,40.67027449607849,40.065815806388855
662,40.60721302032471,40.054598927497864
663,40.75048816204071,40.359542548656464
664,41.10019099712372,40.63571548461914
665,41.14537692070007,40.63571548461914
666,41.15181231498718,40.64102554321289
667,41.149082481861115,40.63571548461914
668,41.15586566925049,40.64102554321289
669,41.16017597913742,40.64102554321289
670,41.188105404376984,40.63571548461914
671,41.165892243385315,40.64102554321289
672,41.17853170633316,40.64102554321289
673,41.12263309955597,40.64102554321289
674,41.19555562734604,40.64102554321289
675,41.17416948080063,40.64802551269531
676,41.433896481990814,41.093186378479004
677,41.64120829105377,41.093186378479004
678,41.64006054401398,41.098209381103516
679,41.57113838195801,41.10323238372803
680,41.703195095062256,41.098209381103516
681,41.70675575733185,41.10323238372803
682,41.619536340236664,41.098209381103516
683,41.62320762872696,41.10825538635254
684,41.615877985954285,41.093186378479004
685,41.65260660648346,41.098209381103516
686,41.63380879163742,41.10323238372803
687,41.60958993434906,41.098209381103516
688,41.676910758018494,41.33222198486328
689,42.00486171245575,41.5497989654541
690,42.07914215326309,41.5497989654541
691,42.037766337394714,41.5497989654541
692,42.04953092336655,41.5497989654541
693,42.02788132429123,41.5497989654541
694,42.07939177751541,41.5497989654541
695,42.15051484107971,41.5497989654541
696,42.13568264245987,41.5497989654541
697,42.13904619216919,41.5424525141716
698,42.108519434928894,41.5424525141716
699,42.08491563796997,41.5497989654541
700,42.04373109340668,41.55515432357788
701,42.365240693092346,42.03515434265137
702,42.52431696653366,42.03226453065872
703,42.5604504942894,42.03226453065872
704,42.57344847917557,42.02937471866608
705,42.5692241191864,42.02937471866608
706,42.624803245067596,42.03226453065872
707,42.55599093437195,42.02937471866608
708,42.573680102825165,42.02937471866608
709,42.59353691339493,42.03226453065872
710,42.57727324962616,42.02648490667343
711,42.53344291448593,42.03226453065872
712,42.50930058956146,42.03226453065872
713,42.658746898174286,42.28336292505264
714,42.91708689928055,42.526755809783936
715,43.05897414684296,42.5430908203125
716,43.08410829305649,42.53492331504822
717,43.10752320289612,42.526755809783936
718,43.109565913677216,42.53492331504822
719,43.103625655174255,42.53492331504822
720,43.10090786218643,42.526755809783936
721,43.12612158060074,42.5430908203125
722,43.048186004161835,42.53492331504822
723,43.02254819869995,42.53492331504822
724,43.081873059272766,42.5430908203125
725,43.08769291639328,42.553189516067505
726,43.4372763633728,43.099287271499634
727,43.615542948246,43.08921432495117
728,43.64423978328705,43.08417785167694
729,43.57144409418106,43.08921432495117
730,43.58923667669296,43.08417785167694
731,43.64417481422424,43.08417785167694
732,43.62644577026367,43.07410490512848
733,43.673578321933746,43.08921432495117
734,43.69757026433945,43.08921432495117
735,43.59886622428894,43.08417785167694
736,43.6255447268486,43.08921432495117
737,43.67351698875427,43.08921432495117
738,43.71640229225159,43.33395838737488
739,43.99589014053345,43.57829636335373
740,44.04385298490524,43.585710525512695
741,44.09103620052338,43.585710525512695
742,44.112021684646606,43.59312468767166
743,44.11697745323181,43.585710525512695
744,44.104676365852356,43.60053884983063
745,44.14337241649628,43.585710525512695
746,44.145776212215424,43.585710525512695
747,44.118971049785614,43.585710525512695
748,44.142564594745636,43.59312468767166
749,44.10637068748474,43.57829636335373
750,44.11720663309097,43.58651399612427
751,44.251295268535614,44.01631736755371
752,44.46238726377487,44.01631736755371
753,44.499262154102325,44.01631736755371
754,44.551065504550934,44.02518808841705
755,44.54152673482895,44.01631736755371
756,44.55675566196442,44.01631736755371
757,44.53811037540436,44.02518808841705
758,44.44500929117203,44.01631736755371
759,44.491577208042145,44.01188200712204
760,44.504999816417694,44.00744664669037
761,44.40734511613846,44.01188200712204
762,44.50773346424103,44.01631736755371
763,44.667178988456726,44.28318989276886
764,44.8871768116951,44.53796988725662
765,45.002833902835846,44.545209884643555
766,45.020754754543304,44.545209884643555
767,45.034542977809906,44.545209884643555
768,45.112663984298706,44.545209884643555
769,45.08807963132858,44.545209884643555
770,44.98477679491043,44.55244988203049
771,45.044956624507904,44.53796988725662
772,45.03271001577377,44.53796988725662
