epoch,q-online-value,q-target-value,epsilon,loss_mean
1.0,0.26564618610427715,0.11290214737528004,0.9386249495354222,0.4590794467367232
2.0,0.566525845322758,0.020353120174149808,0.8810548453531973,0.20478261227253824
3.0,1.206180167850107,0.20203069506351312,0.8270537998067655,0.0863205308560282
4.0,0.9644545251503587,0.09166227647438063,0.7764005491043259,0.035223904909798875
5.0,1.1584411403164268,0.17875748506321543,0.7288875467029541,0.009283888721256517
6.0,1.1939546698704362,0.152370905610951,0.6843201129077516,0.004525796452071518
7.0,1.1341614658012986,0.10033661871239019,0.6425156371915971,0.0031969271431080415
8.0,1.2224139962345362,0.18549113792141725,0.603302829967083,0.003266008188802516
9.0,1.2067714044824243,0.1899962152901935,0.5665210207448542,0.003418234522541752
10.0,1.2030429868027568,0.18614242393050517,0.5320194998026181,0.003428181884373771
11.0,1.2234320938587189,0.18341411021401655,0.49965690066738644,0.0031355200117104687
12.0,1.2291951943188906,0.206768245422154,0.46930062088073027,0.0030499075564875966
13.0,1.3715057345107198,0.700810327900399,0.4408262786736931,0.15558979001889384
14.0,2.025851383805275,1.2353205373510718,0.41411720332514346,0.11346376303117722
15.0,2.1514852233231068,1.2465563751757145,0.38906395711536096,0.04223063761310186
16.0,2.1591578610241413,1.2219512723386288,0.3655638869161105,0.03566256111662369
17.0,2.1055028308182955,1.2492561675608158,0.3435207035798906,0.03551073173730401
18.0,2.156675035133958,1.2238668259233236,0.32284408740494386,0.03166395654261578
19.0,2.137433033436537,1.2535530980676413,0.3034493180594659,0.032492676939000376
20.0,2.1340340673923492,1.243070399388671,0.2852569274486622,0.030919251628802158
21.0,2.1063876431435347,1.2547001484781504,0.2681923741023124,0.0314041576202726
22.0,2.1714798752218485,1.2278236616402864,0.25218573774867753,0.030866694083670154
23.0,2.121689535677433,1.264660719782114,0.2371714328232976,0.030391560459975153
24.0,2.1377558764070272,1.238288139924407,0.2230879397388124,0.027629094693111256
25.0,2.1749252527952194,1.2667136946693063,0.20987755281470882,0.035480261853081174
26.0,2.763430595397949,2.1910863034427166,0.19748614383416432,0.1801693791639991
27.0,3.0070675760507584,2.2096911761909723,0.18586294025918362,0.06952532607829198
28.0,3.0511913411319256,2.255290172994137,0.1749603171952882,0.05780915598734282
29.0,3.0278463549911976,2.2166102323681116,0.16473360225335532,0.06183316027454566
30.0,2.984570510685444,2.2197387907654047,0.15514089250904667,0.059343828179407865
31.0,3.0009669959545135,2.203265033662319,0.14614288280983795,0.06036649891757406
32.0,2.972513470798731,2.2039391174912453,0.1377027047261542,0.05668319886899553
33.0,3.001458030194044,2.2069325894117355,0.12978577548672915,0.056130871846107766
34.0,3.018167247995734,2.2131401021033525,0.12235965627921742,0.054623185453237966
35.0,2.9653283804655075,2.1834378074854612,0.11539391933546027,0.05749019107315689
36.0,3.013555359095335,2.203621646389365,0.10886002325680014,0.05119215480226558
37.0,2.9472252484411,2.1916623543947935,0.10273119606860276,0.05604170181322843
38.0,3.224469680339098,2.5942277144640684,0.09698232552481371,0.12163923637126572
39.0,3.7019494399428368,3.0609892290085554,0.09158985621308463,0.08306879334850237
40.0,3.6854982394725084,3.032408894971013,0.08653169303886674,0.059603351779514924
41.0,3.6564179211854935,3.0209496300667524,0.08178711069300812,0.07323854041169398
42.0,3.733433723449707,3.070041950792074,0.0773366687319075,0.06811043716152199
