epoch,q-online-value,q-target-value,epsilon,loss_mean
1.0,0.040100650607200805,0.07304370952624595,0.9386249495354222,0.5431490526534617
2.0,0.29239549685735255,0.06498373115027789,0.8810548453531973,0.29161376715637743
3.0,0.5477763037197292,0.08517670006403932,0.8270537998067655,0.17631928832270205
4.0,0.8419767455197871,0.03936709073059319,0.7764005491043259,0.08301357249729335
5.0,0.8956232825294137,0.0370826139987912,0.7288875467029541,0.03117094057961367
6.0,1.0169061394408345,0.06637717950434308,0.6843201129077516,0.009691903876955621
7.0,1.0115026254206896,0.030791742781730136,0.6425156371915971,0.0029853225878468947
8.0,1.1087367972359061,0.09561809182923753,0.603302829967083,0.0023011439843685366
9.0,1.1232385728508234,0.1461714299148298,0.5665210207448542,0.0018978971738761174
10.0,1.1550985965877771,0.14704282258753665,0.5320194998026181,0.0019569789474189747
11.0,1.162570247426629,0.15162952367973048,0.49965690066738644,0.0017593051752555766
12.0,1.2012117188423872,0.20365799774117477,0.46930062088073027,0.0020848701715294737
13.0,1.2933807913213968,0.652277299472189,0.4408262786736931,0.15732605586617865
14.0,1.8862625360488892,1.125617097131908,0.41411720332514346,0.11951752018649131
15.0,2.109108140692115,1.1692800465971231,0.38906395711536096,0.05275594971317332
16.0,2.0846299789845943,1.15242066886276,0.3655638869161105,0.0377713911148021
17.0,2.1275313645601273,1.2173943668603897,0.3435207035798906,0.03904780879383907
18.0,2.133043885231018,1.2272954862564802,0.32284408740494386,0.0358255764876958
19.0,2.1514078620821238,1.2081663366407156,0.3034493180594659,0.03616880935442168
20.0,2.1628024242818356,1.219899008050561,0.2852569274486622,0.033767472763429396
21.0,2.1140707656741142,1.2417534682899714,0.2681923741023124,0.03806433372665197
22.0,2.142094474285841,1.239577965810895,0.25218573774867753,0.033943968897801824
23.0,2.114353744313121,1.211043169721961,0.2371714328232976,0.033158134727273136
24.0,2.1310728192329407,1.2235004864633083,0.2230879397388124,0.0350525268149795
25.0,2.1410962883383036,1.2458774838596582,0.20987755281470882,0.04307368290028535
26.0,2.650809045881033,2.136581290513277,0.19748614383416432,0.21605094900587574
27.0,2.8886744044721127,2.137319527566433,0.18586294025918362,0.10360833827871829
28.0,2.907800678163767,2.1457144636660814,0.1749603171952882,0.08160537490039133
29.0,2.8917168378829956,2.1628911197185516,0.16473360225335532,0.08656607460579835
30.0,2.961658012121916,2.1635163333266973,0.15514089250904667,0.08063437085365877
31.0,2.8693648017942905,2.14405994489789,0.14614288280983795,0.07734678639099002
32.0,2.8634464479982853,2.132881509140134,0.1377027047261542,0.07816974906018004
33.0,2.922270679846406,2.1362087819725275,0.12978577548672915,0.07705365095171146
34.0,2.929747188463807,2.146019207313657,0.12235965627921742,0.07441954198293388
35.0,2.8984121419489384,2.1271765045821667,0.11539391933546027,0.07537754834629595
36.0,2.8718484677374363,2.1277161445468664,0.10886002325680014,0.08230332349194214
37.0,2.91786284558475,2.136564640328288,0.10273119606860276,0.07261110682156868
38.0,3.0474561098963022,2.5115193743258715,0.09698232552481371,0.17825103539507836
39.0,3.530768183991313,2.916487030684948,0.09158985621308463,0.14406015659915283
40.0,3.53892058506608,2.9267325215041637,0.08653169303886674,0.12256191315827891
41.0,3.555220529437065,2.918155714869499,0.08178711069300812,0.11601372685981914
42.0,3.6275324411690235,2.94100858271122,0.0773366687319075,0.09922265916247852
43.0,3.6898374371230602,2.951197948306799,0.07316213192227378,0.10618906217860058
44.0,3.5473752059042454,2.9055812750011683,0.06924639552411233,0.10407726251287386
45.0,3.5261906068772078,2.8897799775004387,0.06557341520579238,0.10597653849981725
46.0,3.566936995834112,2.9093836843967438,0.06212814130403032,0.1059714172151871
47.0,3.49308511801064,2.880891565233469,0.05889645715942476,0.09813004464376718
48.0,3.5850048568099737,2.924289755523205,0.05586512127488055,0.0889327758923173
49.0,3.649973390623927,2.9452170245349407,0.053021713059921184,0.09185484540648758
50.0,3.671028358861804,2.949823807924986,0.05035458193858255,0.09472499327966943
51.0,3.969485230743885,3.5618113419041038,0.047852799612362905,0.18976354447659105
52.0,4.180755082517862,3.6659925393760204,0.04550611528263126,0.11629233730491251
53.0,4.787587039172649,3.951723776757717,0.04330491364902258,0.11086341144982725
54.0,4.8276296108961105,3.973212454468012,0.041240175511722404,0.09458493380225264
55.0,4.791783031076193,3.9805157855153084,0.03930344081621308,0.11744389912928455
56.0,4.787007100880146,3.958621807396412,0.03748677398906071,0.11183333388180472
57.0,4.747682087123394,3.9322365783154964,0.03578273142271016,0.10446125300950371
58.0,4.805912584066391,4.0005087442696095,0.03418433097606016,0.1145771277952008
59.0,4.765122130513191,3.976063072681427,0.032685023365850316,0.12633738026488572
60.0,4.752509333193302,3.9797385185956955,0.031278665331639026,0.12168397512868978
61.0,4.899261839687824,4.049130596220493,0.02995949446441861,0.10248735614004545
62.0,4.767341069877148,3.975095171481371,0.028722105595730574,0.11593299184460193
63.0,5.0378033965826035,4.457337468862534,0.027561428650537526,0.173277392052114
64.0,5.4740715101361275,4.725990355014801,0.02647270787310639,0.1599341060500592
65.0,5.549675054848194,4.762691676616669,0.025451482340783003,0.1609557515475899
66.0,5.899478495121002,4.998146064579487,0.024493567685815232,0.13351786974817514
67.0,5.5660925433039665,4.8013156950473785,0.023595038950331715,0.1474321676651016
68.0,5.7933273911476135,4.951550550758839,0.022752214504226147,0.12475587223889306
69.0,5.615291811525822,4.825539879500866,0.02196164096005241,0.12179031653795391
70.0,5.68008329719305,4.895510219037533,0.021220079023120713,0.15977998136077076
