epoch,q-online-value,q-target-value,epsilon,loss_mean
1.0,0.243383827721118,0.027686867943884863,0.9386249495354222,0.5047316076233983
2.0,0.27984138927422464,0.12062707185714316,0.8810548453531973,0.3038842575624585
3.0,0.5414884216152132,0.17576164502861502,0.8270537998067655,0.21045022876933217
4.0,0.6361286211758852,0.07999429927804158,0.7764005491043259,0.12879902962595224
5.0,0.7714765798300505,0.1326986512140138,0.7288875467029541,0.0822810607496649
6.0,1.4950472163036466,0.42333738732122583,0.6843201129077516,0.05499862093711272
7.0,0.995153209194541,0.1553457939553482,0.6425156371915971,0.03576437625451945
8.0,1.0750741083174944,0.11135116113200638,0.603302829967083,0.023080140454112552
9.0,1.106716487556696,0.16764052233975235,0.5665210207448542,0.011067373750847764
10.0,1.140569276176393,0.15428728279982806,0.5320194998026181,0.006224183944141259
11.0,1.0981872733682394,0.16382941612573632,0.49965690066738644,0.0035774007465079194
12.0,1.1264998205006123,0.20878562717552995,0.46930062088073027,0.003307803581265034
13.0,1.1924214633181691,0.6546552183899621,0.4408262786736931,0.1988607415205479
14.0,1.655263029038906,1.1295872330665588,0.41411720332514346,0.22106039128266275
15.0,1.8608749993145466,1.1171543644741178,0.38906395711536096,0.11840569355990738
16.0,1.9026380106806755,1.096713699400425,0.3655638869161105,0.07037163325003348
17.0,1.9987633507698774,1.1147766187787056,0.3435207035798906,0.044594759528990835
18.0,2.0323455687612295,1.1241423171013594,0.32284408740494386,0.03802847530459985
19.0,2.0327318012714386,1.1167427450418472,0.3034493180594659,0.0373246229137294
20.0,2.046852458268404,1.1232211338356137,0.2852569274486622,0.03144596316269599
21.0,2.0276089664548635,1.1090770605951548,0.2681923741023124,0.03165490404353477
22.0,2.013170527294278,1.13775778375566,0.25218573774867753,0.030627236352302134
23.0,2.0315254479646683,1.1096722409129143,0.2371714328232976,0.031205882143694907
24.0,2.016148619353771,1.116230477578938,0.2230879397388124,0.03135763209138531
25.0,2.014270920306444,1.1387873757630587,0.20987755281470882,0.03834650982753374
26.0,2.394950732588768,2.0285883117467165,0.19748614383416432,0.2982252163346857
27.0,2.664487089961767,2.0289574526250362,0.18586294025918362,0.1805015755817294
28.0,2.739003539085388,2.02275250852108,0.1749603171952882,0.11769325414206833
29.0,2.8405025228857994,2.0376051273196936,0.16473360225335532,0.08462334182695486
30.0,2.8689879179000854,2.0495835579931736,0.15514089250904667,0.08300890761893243
31.0,2.789020847529173,2.0297195315361023,0.14614288280983795,0.08744115504669026
32.0,2.8171338699758053,2.027611503377557,0.1377027047261542,0.0793017192336265
33.0,2.757409557700157,2.0145719703286886,0.12978577548672915,0.07584341810434125
34.0,2.825300043448806,2.038018237799406,0.12235965627921742,0.07356521891779266
35.0,2.787734556943178,2.0252337511628866,0.11539391933546027,0.0778125787328463
36.0,2.7882071174681187,2.0178633742034435,0.10886002325680014,0.07431243293103762
37.0,2.758506752550602,2.0160175431519747,0.10273119606860276,0.07646811933955178
38.0,2.880271293222904,2.4107008427381516,0.09698232552481371,0.20350518403574824
39.0,3.28159399330616,2.7808155547827482,0.09158985621308463,0.22786825348157436
40.0,3.372784685343504,2.777703022584319,0.08653169303886674,0.15693212358746678
41.0,3.46119898930192,2.827442890033126,0.08178711069300812,0.11679703101981431
42.0,3.467194028198719,2.8128928765654564,0.0773366687319075,0.10845146398060024
43.0,3.457783866673708,2.815291717648506,0.07316213192227378,0.1226751011563465
44.0,3.423751574009657,2.8058333098888397,0.06924639552411233,0.12116884195711464
45.0,3.4577239863574505,2.817611610516906,0.06557341520579238,0.1216844412847422
46.0,3.421742808073759,2.7826140597462654,0.06212814130403032,0.10124986444134265
47.0,3.566257495433092,2.861744772642851,0.05889645715942476,0.09574127022642642
48.0,3.45264932513237,2.8098843321204185,0.05586512127488055,0.11036542867077515
49.0,3.382121030241251,2.768691871315241,0.053021713059921184,0.11141636868705973
50.0,3.498855583369732,2.846277005970478,0.05035458193858255,0.11492094810819253
51.0,3.7142368629574776,3.39406106621027,0.047852799612362905,0.272452101809904
52.0,3.956404320895672,3.4623850472271442,0.04550611528263126,0.19410207320470363
53.0,3.98324304074049,3.435845423489809,0.04330491364902258,0.1441015139571391
54.0,4.065516714006662,3.471005607396364,0.041240175511722404,0.13995385548332706
55.0,4.160029772669077,3.5466972552239895,0.03930344081621308,0.1386619511176832
56.0,4.143067687749863,3.5387191250920296,0.03748677398906071,0.160031498526223
57.0,4.085757244378328,3.500487845391035,0.03578273142271016,0.1506412013550289
58.0,4.159886941313744,3.560322903096676,0.03418433097606016,0.1336882786708884
59.0,4.214409302920103,3.597898654639721,0.032685023365850316,0.15821163478540257
60.0,4.0775429867208,3.5109292827546597,0.031278665331639026,0.1458338422817178
61.0,4.247099466621876,3.647718124091625,0.02995949446441861,0.14130058058071882
62.0,4.167549904435873,3.60809064283967,0.028722105595730574,0.14256425003986806
63.0,4.27529675886035,3.8806578032672405,0.027561428650537526,0.24006098142126575
64.0,4.4100400395691395,4.0145425498485565,0.02647270787310639,0.22631637391168624
65.0,4.650689825415611,4.144177131354809,0.025451482340783003,0.19330379978055134
66.0,4.744581203907728,4.195723291486502,0.024493567685815232,0.19049282546620816
67.0,4.85725874453783,4.29309594258666,0.023595038950331715,0.1950900264782831
68.0,4.922666665166616,4.344617113471031,0.022752214504226147,0.1897451365366578
